src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,57.144.112.128,51758,443,6,0.027316808700561523,4,264,146.42998909011564,9664.379279947632,66.0,66,66,0.0,0.007720232009887695,0.006643431989752561,0.0002155303955078125,0.012849092483520508,0,0,1,0,0,4,5,587,0,benign
57.144.112.128,192.168.154.39,443,51758,6,0.0395357608795166,5,6700,126.46778230061813,169466.8282828283,1340.0,66,2826,1400.2071275350659,0.009836852550506592,0.013592989928122544,0.0,0.028818607330322266,0,0,1,0,3,5,9,265,0,benign
192.168.154.39,199.232.19.19,55742,443,6,0.10148119926452637,12,1665,118.24850402802349,16406.97993388826,138.75,66,583,161.97481566308667,0.00899926098910245,0.011903327529946458,6.842613220214844e-05,0.02884221076965332,1,0,1,0,3,11,16,64240,0,benign
192.168.154.39,199.232.19.19,46334,80,6,0.14915752410888672,5,600,33.521607641797154,4022.5929170156583,120.0,66,328,116.32712495372694,0.037251174449920654,0.04847424729268651,8.535385131835938e-05,0.10286331176757812,1,0,1,0,1,4,7,64240,0,benign
199.232.19.19,192.168.154.39,80,46334,6,0.1491413116455078,4,635,26.82020129679127,4257.706955865615,158.75,66,429,180.2061319711402,0.049626429875691734,0.05161596320292395,0.001051187515258789,0.10382294654846191,1,0,1,0,1,4,7,65160,0,benign
199.232.19.19,192.168.154.39,443,55742,6,0.09972119331359863,14,17664,140.39142066795614,177133.86104848408,1261.7142857142858,66,2954,1391.6891467991986,0.007646579008836012,0.01502964111980644,0.0,0.05056190490722656,1,0,1,0,8,14,24,65535,0,benign
192.168.154.39,199.232.19.19,55742,443,6,0.00029397010803222656,2,108,6803.412814274128,367384.29197080294,54.0,54,54,0.0,0.0002377033233642578,0,0.0002377033233642578,0.0002377033233642578,0,2,0,0,0,0,2,0,0,benign
192.168.154.39,199.232.19.19,55754,443,6,0.5711705684661865,17,1998,29.76343834671237,3498.079400984195,117.52941176470588,66,583,138.89704714601515,0.03572143614292145,0.11375456257048427,0.00016951560974121094,0.45974206924438477,1,0,1,0,3,16,21,64240,0,benign
199.232.19.19,192.168.154.39,443,55754,6,0.5856084823608398,20,31752,34.15251076857936,54220.5260961966,1587.6,66,2954,1412.18931934929,0.030228702645552784,0.10046159296901194,0.0,0.4393343925476074,1,0,1,0,14,20,36,65535,0,benign
192.168.154.39,199.232.19.19,55754,443,6,0.006682872772216797,2,108,299.27249375668924,16160.71466286122,54.0,54,54,0.0,0.004008769989013672,0,0.004008769989013672,0.004008769989013672,0,2,0,0,0,0,2,0,0,benign
192.168.158.240,224.0.0.251,5353,5353,17,0.5128340721130371,4,709,7.799793768613592,1382.513445486759,177.25,82,299,112.09333908251045,0.1700589656829834,0.1461834183965713,0.001621246337890625,0.2638247013092041,0,0,0,0,0,0,0,,0,benign
192.168.154.39,57.144.112.128,51758,443,6,1e-06,1,66,1000000.0,66000000.0,66.0,66,66,0,0,0,0,0,0,0,0,0,0,1,1,645,0,benign
192.168.155.253,224.0.0.252,65433,5355,17,1e-06,1,75,1000000.0,75000000.0,75.0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
