src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
23.48.0.201,192.168.154.39,443,37056,6,0.000812530517578125,2,156,2461.4460093896714,191992.78873239437,78.0,66,90,16.97056274847714,2.384185791015625e-07,0,2.384185791015625e-07,2.384185791015625e-07,0,0,1,0,1,2,4,502,0,benign
192.168.154.39,23.48.0.201,37056,443,6,0.012565135955810547,2,120,159.170581761603,9550.23490569618,60.0,54,66,8.48528137423857,0.01096487045288086,0,0.01096487045288086,0.01096487045288086,0,1,1,0,0,1,3,1432,0,benign
151.101.67.5,192.168.154.39,443,55186,6,0.0005247592926025391,3,222,5716.906860517946,423051.10767832806,74.0,66,90,13.856406460551018,1.1920928955078125e-07,1.6858739404357614e-07,0.0,2.384185791015625e-07,0,0,1,0,1,3,5,290,0,benign
192.168.154.39,151.101.67.5,55186,443,6,0.025556325912475586,2,120,78.25851050927783,4695.51063055667,60.0,54,66,8.48528137423857,0.020313501358032227,0,0.020313501358032227,0.020313501358032227,0,1,1,0,0,1,3,698,0,benign
192.168.154.39,104.18.32.7,56404,80,6,0.5653324127197266,6,663,10.613224830210832,1172.761343738297,110.5,66,325,105.13182201407906,0.10977616310119628,0.222195093886303,0.00018906593322753906,0.5059599876403809,1,0,1,0,1,5,8,64240,0,benign
104.18.32.7,192.168.154.39,80,56404,6,0.5703675746917725,5,971,8.766276734265633,1702.4109417943857,194.2,66,556,211.20890132757188,0.14006364345550537,0.2532861380077535,2.384185791015625e-07,0.5189509391784668,1,0,1,0,2,5,9,65160,0,benign
192.168.154.39,15.197.167.90,45630,443,6,0.13094019889831543,18,2086,137.46733357246774,15930.93654623154,115.88888888888889,66,583,136.12316606613763,0.007718941744636087,0.0116813632060826,-1.1920928955078125e-06,0.03526711463928223,1,0,1,0,3,17,22,64240,0,benign
15.197.167.90,192.168.154.39,443,45630,6,0.15169334411621094,17,52118,112.06819982145328,343574.73166438245,3065.764705882353,66,12346,3515.671762434097,0.009363830089569092,0.013687386835822891,0.0,0.04571366310119629,1,0,1,0,13,17,32,65535,0,benign
192.168.154.39,3.33.186.135,49528,443,6,0.12955451011657715,9,1504,69.46882815504857,11609.013060577006,167.11111111111111,66,583,185.42616080561857,0.01638108491897583,0.01572732776407938,0.0006279945373535156,0.03416776657104492,1,0,1,0,3,8,13,64240,0,benign
3.33.186.135,192.168.154.39,443,49528,6,0.12981700897216797,7,5188,53.92205578778017,39963.94648957193,741.1428571428571,66,2685,991.7093708292143,0.021740237871805828,0.017642664287653934,0.008050680160522461,0.055084228515625,1,0,1,0,3,7,12,65535,0,benign
192.168.154.39,3.33.186.135,34586,443,6,0.8887410163879395,25,2567,28.129679556825344,2888.3554968948265,102.68,66,583,118.64046527218275,0.03756468494733175,0.15514440484546968,0.00038433074951171875,0.763573408126831,1,0,1,0,3,24,29,64240,0,benign
3.33.186.135,192.168.154.39,443,34586,6,0.9140503406524658,29,81256,31.72691777489987,88896.63554197463,2801.9310344827586,66,8754,2621.3589432505432,0.032268362385886054,0.1407370279362661,0.0,0.7468650341033936,1,0,1,0,23,29,54,65535,0,benign
192.168.154.39,15.197.167.90,33538,443,6,0.1315631866455078,23,2414,174.8209403134378,18348.59782246256,104.95652173913044,66,583,120.0229062459138,0.006013436750932174,0.010112247712075776,5.984306335449219e-05,0.032670021057128906,1,0,1,0,3,22,27,64240,0,benign
15.197.167.90,192.168.154.39,443,33538,6,0.12705349922180176,23,62139,181.02610428578666,489077.4388788912,2701.695652173913,66,11650,2795.874451511834,0.005673896182667126,0.01101270945281988,0.0,0.048918962478637695,1,0,1,0,16,23,41,65535,0,benign
192.168.158.125,224.0.0.251,5353,5353,17,0.2616739273071289,3,711,11.464650035534012,2717.1220584215607,237.0,93,341,128.74781551544865,0.12988567352294922,0.18368574387933073,2.384185791015625e-07,0.25977110862731934,0,0,0,0,0,0,0,,0,benign
192.168.158.5,192.168.159.255,137,137,17,1e-06,1,92,1000000.0,92000000.0,92.0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.155.206,230.0.0.1,61437,6666,17,15.154116153717041,16,1472,1.0558187516647402,97.13532515315609,92.0,92,92,0.0,1.0101547400156656,0.0041413321322369065,0.9999098777770996,1.0147953033447266,0,0,0,0,0,0,0,,0,benign
192.168.152.246,224.0.0.251,5353,5353,17,0.002687692642211914,2,886,744.132706466779,329650.78896478313,443.0,411,475,45.254833995939045,2.384185791015625e-07,0,2.384185791015625e-07,2.384185791015625e-07,0,0,0,0,0,0,0,,0,benign
192.168.157.6,224.0.0.251,5353,5353,17,14.86596941947937,66,5346,4.439670104091431,359.6132784314059,81.0,81,81,0.0,0.22869227482722357,0.2569007438078627,7.152557373046875e-07,1.0387654304504395,0,0,0,0,0,0,0,,0,benign
192.168.157.6,192.168.159.255,137,137,17,14.785809993743896,35,3220,2.3671344359767263,217.77636810985882,92.0,92,92,0.0,0.4348873531117159,0.2602824928809889,0.04447770118713379,0.765162467956543,0,0,0,0,0,0,0,,0,benign
192.168.157.6,224.0.0.252,65471,5355,17,0.4207613468170166,2,150,4.753288331092287,356.49662483192157,75.0,75,75,0.0,0.414217472076416,0,0.414217472076416,0.414217472076416,0,0,0,0,0,0,0,,0,benign
