src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,216.239.32.29,38572,443,6,0.1663219928741455,9,1495,54.11190573462059,8988.588785917533,166.11111111111111,66,583,184.10896531975598,0.02077201008796692,0.02184743479494784,0.00012683868408203125,0.05606341361999512,1,0,1,0,3,8,13,64240,0,benign
216.239.32.29,192.168.154.39,443,38572,6,0.15672826766967773,8,5941,51.04375948862582,37906.37189024075,742.625,66,2866,1102.1618934102714,0.02414648873465402,0.033514428233839426,0.0,0.08749055862426758,1,0,1,0,4,8,14,65535,0,benign
192.168.154.39,142.250.27.84,52046,443,6,0.16866421699523926,10,1558,59.28939865343377,9237.288310204982,155.8,66,583,176.0560516805183,0.01848406261867947,0.018031496031036563,8.177757263183594e-05,0.048339128494262695,1,0,1,0,3,9,14,64240,0,benign
142.250.27.84,192.168.154.39,443,52046,6,0.17709946632385254,10,6048,56.46544401050607,34150.30053755407,604.8,66,2866,945.5531949311178,0.019205676184760198,0.02454452471564921,0.0,0.06282520294189453,1,0,1,0,6,10,18,65535,0,benign
192.168.154.39,142.250.27.84,52062,443,6,0.18426871299743652,10,1574,54.26857244148179,8541.873302289232,157.4,66,583,178.16796070624545,0.020532316631740995,0.020782586060226888,0.00040602684020996094,0.045111656188964844,1,0,1,0,3,9,14,64240,0,benign
142.250.27.84,192.168.154.39,443,52062,6,0.18254613876342773,10,6050,54.78067116478201,33142.306054693116,605.0,66,2866,942.7464605549516,0.020352866914537217,0.030030593540118798,2.384185791015625e-07,0.08871293067932129,1,0,1,0,6,10,18,65535,0,benign
192.168.154.39,142.250.27.84,48010,443,6,0.1619260311126709,10,1575,61.75659300289914,9726.663397956614,157.5,66,583,178.30389165068095,0.018008947372436523,0.01750222983971005,0.0004296302795410156,0.04598522186279297,1,0,1,0,3,9,14,64240,0,benign
142.250.27.84,192.168.154.39,443,48010,6,0.16141271591186523,10,6080,61.95298767824595,37667.416508373535,608.0,66,2866,944.8665984618616,0.01800794071621365,0.024619902075487737,0.0,0.06228947639465332,1,0,1,0,6,10,18,65535,0,benign
192.168.155.206,230.0.0.1,61437,6666,17,15.114320993423462,16,1472,1.0585986632784836,97.3910770216205,92.0,92,92,0.0,1.0073535124460855,0.008136591737429479,1.0000929832458496,1.0237226486206055,0,0,0,0,0,0,0,,0,benign
192.168.155.206,224.0.0.251,5353,5353,17,11.201921463012695,24,2256,2.1424895790641734,201.3940204320323,94.0,81,119,18.062692755102088,0.48703580317289935,0.9364376249119766,0.0,3.2889912128448486,0,0,0,0,0,0,0,,0,benign
192.168.155.206,224.0.0.252,64636,5355,17,1e-06,1,75,1000000.0,75000000.0,75.0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.154.119,192.168.159.255,137,137,17,1e-06,1,92,1000000.0,92000000.0,92.0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
