src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,13.227.152.180,36278,443,6,0.2320547103881836,12,1661,51.71194318756242,7157.794802878431,138.41666666666666,66,583,161.50398719161046,0.021013823422518643,0.026720278766459143,6.985664367675781e-05,0.07328343391418457,1,0,1,0,3,11,16,64240,0,benign
13.227.152.180,192.168.154.39,443,36278,6,0.20552611351013184,11,8731,53.5211794361972,42481.219787039794,793.7272727272727,66,2922,1114.325005634271,0.021880578994750977,0.02895037284057445,0.0,0.07227158546447754,1,0,1,0,5,11,18,65535,0,benign
192.168.154.39,13.227.152.180,36286,443,6,0.2763528823852539,12,1734,43.422742315642715,6274.586264610372,144.5,66,583,171.1222316995024,0.025174487720836292,0.03509277342034233,5.340576171875e-05,0.11326336860656738,1,0,1,0,3,11,16,64240,0,benign
13.227.152.180,192.168.154.39,443,36286,6,0.26133227348327637,11,8784,42.09200744087941,33612.381214607696,798.5454545454545,66,2922,1123.869686719627,0.026165485382080078,0.03498615376384233,0.0,0.10774731636047363,1,0,1,0,5,11,18,65535,0,benign
192.168.155.206,230.0.0.1,61437,6666,17,5.0444722175598145,6,552,1.1894207642008596,109.4267103064791,92.0,92,92,0.0,1.0089143753051757,0.008046975021608841,0.9985439777374268,1.0152528285980225,0,0,0,0,0,0,0,,0,benign
192.168.159.92,224.0.0.251,5353,5353,17,3.2990620136260986,12,2340,3.6373975240345477,709.2925171867367,195.0,83,310,115.46664217229777,0.30011549862948333,0.5200084998590033,2.384185791015625e-07,1.7114512920379639,0,0,0,0,0,0,0,,0,benign
192.168.157.12,239.255.255.250,52088,3702,17,4.5526416301727295,4,2792,0.8786107769805369,613.2703223324147,698.0,698,698,0.0,1.516348123550415,0.5896250214650619,0.8654751777648926,2.0147902965545654,0,0,0,0,0,0,0,,0,benign
192.168.154.39,13.227.152.180,36278,443,6,1e-06,1,66,1000000.0,66000000.0,66.0,66,66,0,0,0,0,0,0,0,0,0,0,1,1,655,0,benign
192.168.157.6,224.0.0.251,5353,5353,17,3.6439156532287598,6,486,1.6465803742420841,133.37301031360883,81.0,81,81,0.0,0.7292584896087646,0.6946193211170997,0.41228461265563965,1.9718027114868164,0,0,0,0,0,0,0,,0,benign
192.168.157.6,192.168.159.255,137,137,17,4.320194244384766,6,552,1.3888264417273797,127.77203263891893,92.0,92,92,0.0,0.8639490604400635,0.24292041753788207,0.7458786964416504,1.2983763217926025,0,0,0,0,0,0,0,,0,benign
192.168.157.6,224.0.0.252,54827,5355,17,0.4219226837158203,2,150,4.740204964535801,355.5153723401851,75.0,75,75,0.0,0.419264554977417,0,0.419264554977417,0.419264554977417,0,0,0,0,0,0,0,,0,benign
