src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,216.239.38.21,39584,443,6,0.028308391571044922,7,462,247.27650041268717,16320.249027237354,66.0,66,66,0.0,0.005569895108540853,0.010528508577311552,7.200241088867188e-05,0.026979684829711914,0,0,1,0,0,7,8,594,0,benign
216.239.38.21,192.168.154.39,443,39584,6,0.06683516502380371,12,16619,179.54620140050727,248656.5267562525,1384.9166666666667,66,2866,874.2156441200549,0.006315859881314364,0.012644573030818333,0.0,0.03715777397155762,0,0,1,0,9,12,22,1050,0,benign
192.168.154.39,216.239.38.21,56832,443,6,0.5365352630615234,17,2004,31.684776696682178,3735.076029420652,117.88235294117646,66,583,138.00402274614189,0.03354893624782562,0.092955251609585,7.462501525878906e-05,0.37735414505004883,1,0,1,0,3,16,21,64240,0,benign
216.239.38.21,192.168.154.39,443,56832,6,0.5241489410400391,17,26440,32.43352922981751,50443.67722566911,1555.2941176470588,66,2866,1072.767493722771,0.03337538242340088,0.08587803034226325,0.0,0.34641385078430176,1,0,1,0,13,17,32,65535,0,benign
192.168.157.6,224.0.0.251,5353,5353,17,5.213554620742798,6,486,1.1508462913437654,93.21854959884499,81.0,81,81,0.0,1.0422101020812988,0.851503070987055,0.41879963874816895,1.977489709854126,0,0,0,0,0,0,0,,0,benign
192.168.154.39,216.239.38.21,39584,443,6,1e-06,1,66,1000000.0,66000000.0,66.0,66,66,0,0,0,0,0,0,0,0,0,0,1,1,689,0,benign
192.168.157.6,192.168.159.255,137,137,17,4.869790554046631,6,552,1.2320858429967185,113.3518975556981,92.0,92,92,0.0,0.9737946033477783,0.292215730012971,0.759026288986206,1.2954034805297852,0,0,0,0,0,0,0,,0,benign
192.168.159.173,239.255.255.250,64316,1900,17,4.017151117324829,3,501,0.7467978954194314,124.71524853504505,167.0,167,167,0.0,2.0087517499923706,0.002377588018196554,2.007070541381836,2.0104329586029053,0,0,0,0,0,0,0,,0,benign
192.168.158.114,192.168.154.39,58878,2054,17,1e-06,1,70,1000000.0,70000000.0,70.0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.154.39,192.168.158.114,,,1,4.049077987670898,2,196,0.49393960948389526,48.406081729421736,98.0,98,98,0.0,4.045630216598511,0,4.045630216598511,4.045630216598511,0,0,0,0,0,0,0,,0,benign
