src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,140.82.121.4,43138,443,6,0.1536083221435547,21,2215,136.71134289439374,14419.791643384864,105.47619047619048,66,583,121.72165750088152,0.007597768306732177,0.009930403678652128,5.5789947509765625e-05,0.02709174156188965,1,0,1,0,3,20,25,64240,0,benign
192.168.154.39,140.82.121.4,39682,80,6,0.3194253444671631,5,560,15.653109831784183,1753.1483011598286,112.0,66,288,98.44795579391175,0.07955771684646606,0.12929877801588002,0.00017976760864257812,0.2707648277282715,1,0,1,0,1,4,7,64240,0,benign
140.82.121.4,192.168.154.39,80,39682,6,0.31941914558410645,4,503,12.522730886044393,1574.7334089200824,125.75,66,297,114.22893678923919,0.1060786247253418,0.14541557055870521,0.0011053085327148438,0.2720603942871094,1,0,1,0,1,4,7,65160,0,benign
140.82.121.4,192.168.154.39,443,43138,6,0.17138361930847168,26,59273,151.70644723754407,345849.8556581135,2279.730769230769,66,7186,1587.166722375247,0.006755733489990234,0.01369927844038913,0.0,0.05169844627380371,1,0,1,0,20,26,48,65535,0,benign
192.168.154.39,140.82.121.4,43138,443,6,0.0002453327178955078,2,108,8152.194363459669,440218.4956268222,54.0,54,54,0.0,0.0003979206085205078,0,0.0003979206085205078,0.0003979206085205078,0,2,0,0,0,0,2,0,0,benign
192.168.154.39,185.199.109.154,55208,443,6,0.12444949150085449,9,1496,72.31849557166093,12020.941041689417,166.22222222222223,66,583,186.75436927805583,0.016121387481689453,0.018221212122708247,8.130073547363281e-05,0.046251535415649414,1,0,1,0,3,8,13,64240,0,benign
185.199.109.154,192.168.154.39,443,55208,6,0.11504459381103516,10,7701,86.92281548166754,66939.26020243217,770.1,66,2954,1164.9320867186493,0.013173818588256836,0.02382944430719308,0.0,0.07195711135864258,1,0,1,0,4,10,16,65535,0,benign
192.168.154.39,185.199.109.154,55208,443,6,0.0005862712860107422,2,108,3411.389995933306,184215.05978039853,54.0,54,54,0.0,7.176399230957031e-05,0,7.176399230957031e-05,7.176399230957031e-05,0,2,0,0,0,0,2,0,0,benign
192.168.154.39,140.82.121.4,43164,443,6,0.34282469749450684,18,2061,52.50496866635,6011.818912297075,114.5,66,583,134.98681852859036,0.020253588171566233,0.04383496500287089,0.00022268295288085938,0.18507742881774902,1,0,1,0,3,17,22,64240,0,benign
192.168.154.39,140.82.121.4,39698,80,6,0.5139954090118408,5,604,9.727713345947057,1175.1077721904044,120.8,66,332,118.11519800601445,0.1318497657775879,0.24195799361224146,0.0010852813720703125,0.4941868782043457,1,0,1,0,1,4,7,64240,0,benign
