src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,79.125.89.59,46634,443,6,0.93416428565979,13,1737,13.916181767555203,1859.4159792494913,133.6153846153846,66,583,155.29409650806565,0.07813926537831624,0.21988941850887062,0.0002987384796142578,0.7740182876586914,1,0,1,0,3,12,17,64240,0,benign
79.125.89.59,192.168.154.39,443,46634,6,0.9374594688415527,14,24732,14.933978977566067,26381.940576654568,1766.5714285714287,66,2962,1295.781422349269,0.0721114782186655,0.1995738024127466,0.0,0.7314636707305908,1,0,1,0,9,14,25,41352,0,benign
192.168.155.206,230.0.0.1,61437,6666,17,5.060784578323364,6,552,1.185586919802818,109.07399662185925,92.0,92,92,0.0,1.0119921684265136,0.006675206076033218,1.0000669956207275,1.0155441761016846,0,0,0,0,0,0,0,,0,benign
192.168.156.39,239.255.255.250,61492,1900,17,1e-06,1,212,1000000.0,212000000.0,212.0,212,212,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.158.114,192.168.159.255,137,137,17,0.7494781017303467,2,184,2.6685235971304953,245.50417093600558,92.0,92,92,0.0,0.7561118602752686,0,0.7561118602752686,0.7561118602752686,0,0,0,0,0,0,0,,0,benign
192.168.157.6,192.168.159.255,137,137,17,4.853609085083008,6,552,1.2361934994806831,113.72980195222284,92.0,92,92,0.0,0.9702458381652832,0.2897479602493686,0.7581586837768555,1.2912328243255615,0,0,0,0,0,0,0,,0,benign
192.168.159.92,224.0.0.251,5353,5353,17,3.3563144207000732,12,2340,3.5753503682461885,697.1933218080068,195.0,83,310,115.46664217229777,0.3046303662386807,0.5075422379937934,2.384185791015625e-07,1.676884651184082,0,0,0,0,0,0,0,,0,benign
192.168.159.159,224.0.0.251,5353,5353,17,3.00502610206604,6,492,1.996654869611559,163.72569930814782,82.0,82,82,0.0,0.600897741317749,0.8952031781751203,2.384185791015625e-07,2.0035276412963867,0,0,0,0,0,0,0,,0,benign
192.168.158.6,224.0.0.251,5353,5353,17,3.989422082901001,3,261,0.7519886183159843,65.42300979349064,87.0,87,87,0.0,1.9960864782333374,0.018609182316712065,1.9829277992248535,2.0092451572418213,0,0,0,0,0,0,0,,0,benign
192.168.152.17,192.168.159.255,138,138,17,1e-06,1,243,1000000.0,243000000.0,243.0,243,243,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.154.199,192.168.159.255,137,137,17,0.0006313323974609375,3,330,4751.85498489426,522704.0483383686,110.0,110,110,0.0,2.384185791015625e-07,3.371747880871523e-07,0.0,4.76837158203125e-07,0,0,0,0,0,0,0,,0,benign
192.168.158.6,239.255.255.250,56828,1900,17,4.030109405517578,3,501,0.7443966647388612,124.31424301138983,167.0,167,167,0.0,2.0152266025543213,0.014348473107048764,2.0050806999206543,2.0253725051879883,0,0,0,0,0,0,0,,0,benign
192.168.157.6,224.0.0.252,60143,5355,17,0.41962265968322754,2,150,4.766186843936876,357.4640132952657,75.0,75,75,0.0,0.41620421409606934,0,0.41620421409606934,0.41620421409606934,0,0,0,0,0,0,0,,0,benign
192.168.157.6,224.0.0.251,5353,5353,17,3.640415668487549,6,486,1.6481634369222367,133.50123839070116,81.0,81,81,0.0,0.7279521942138671,0.6907835875340221,0.4154317378997803,1.9636576175689697,0,0,0,0,0,0,0,,0,benign
192.168.154.199,239.255.255.250,51465,1900,17,3.6076951026916504,6,1074,1.6631117179285702,297.69699750921404,179.0,179,179,0.0,0.721665906906128,0.9974683691031484,0.03071880340576172,2.4440505504608154,0,0,0,0,0,0,0,,0,benign
192.168.154.39,79.125.89.59,46634,443,6,1e-06,1,66,1000000.0,66000000.0,66.0,66,66,0,0,0,0,0,0,0,0,0,0,1,1,662,0,benign
192.168.154.39,99.81.174.244,33974,443,6,0.8925590515136719,19,2128,21.28710696259066,2384.155979810154,112.0,66,583,130.3648725692623,0.05035244094000922,0.16664511210015,6.985664367675781e-05,0.7150571346282959,1,0,1,0,3,18,23,64240,0,benign
99.81.174.244,192.168.154.39,443,33974,6,0.9018914699554443,18,36769,19.958055486309505,40768.76345422857,2042.7222222222222,66,2962,1198.8751986049529,0.05308361614451689,0.16147280729425553,0.0,0.6735153198242188,1,0,1,0,13,18,33,41352,0,benign
192.168.156.134,224.0.0.251,5353,5353,17,1e-06,1,487,1000000.0,487000000.0,487.0,487,487,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
