src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,216.239.34.21,52746,443,6,0.1250450611114502,22,1452,175.93657681843055,11611.814070016417,66.0,66,66,0.0,0.006005037398565383,0.020350080975689827,6.4849853515625e-05,0.09463787078857422,0,0,1,0,0,22,23,711,0,benign
216.239.34.21,192.168.154.39,443,52746,6,0.15879106521606445,23,43328,144.84442162223843,272861.70000210206,1883.8260869565217,66,2866,946.3025487834174,0.007362907583063299,0.020921525537695343,2.384185791015625e-07,0.09449648857116699,0,0,1,0,22,23,46,1050,0,benign
192.168.154.39,216.239.38.21,51854,443,6,0.46854305267333984,35,3195,74.699645636196,6819.010508789891,91.28571428571429,66,583,98.48486638851182,0.013744732912848978,0.03377139462573958,6.866455078125e-05,0.18749666213989258,1,0,1,0,3,34,39,64240,0,benign
216.239.38.21,192.168.154.39,443,51854,6,0.469071626663208,37,78979,78.87921139720925,168373.0064037889,2134.5675675675675,66,2866,1048.172339003588,0.013080080350240072,0.03156394281154515,0.0,0.15645623207092285,1,0,1,0,33,37,72,65535,0,benign
192.168.154.39,216.239.34.21,57098,443,6,0.561622142791748,41,3601,73.00281964702197,6411.784232900636,87.82926829268293,66,583,91.96681533004836,0.013929438591003419,0.0381772896834112,5.7697296142578125e-05,0.23158526420593262,1,0,1,0,3,40,45,64240,0,benign
216.239.34.21,192.168.154.39,443,57098,6,0.5594692230224609,43,79822,76.85856206298176,142674.51490677512,1856.3255813953488,66,2866,978.7706020681599,0.013351883207048689,0.034706377752316574,0.0,0.19980430603027344,1,0,1,0,39,43,84,65535,0,benign
192.168.154.39,142.251.36.42,36522,443,6,0.20799922943115234,10,1638,48.07710118613682,7875.029174289212,163.8,66,583,187.74498069929268,0.022457255257500544,0.02618743951693586,0.00046515464782714844,0.07309961318969727,1,0,1,0,3,9,14,64240,0,benign
142.251.36.42,192.168.154.39,443,36522,6,0.21138381958007812,12,9401,56.768772670672945,44473.60265641636,783.4166666666666,66,2866,988.3259913366212,0.019155892458829014,0.03334555016586564,0.0,0.10521197319030762,1,0,1,0,8,12,22,65535,0,benign
192.168.154.39,216.239.36.21,36956,443,6,0.258441686630249,17,2041,65.77886184561935,7897.3327662887705,120.05882352941177,66,583,142.00988987929472,0.014764845371246338,0.020816268403166145,5.459785461425781e-05,0.06066250801086426,1,0,1,0,3,16,21,64240,0,benign
216.239.36.21,192.168.154.39,443,36956,6,0.22637724876403809,17,33199,75.09588570766566,146653.42997698777,1952.8823529411766,66,2866,1181.467301830278,0.015121281147003174,0.025665103707807915,0.0,0.09477829933166504,1,0,1,0,13,17,32,65535,0,benign
192.168.154.39,142.251.36.36,48578,443,6,0.2852652072906494,34,3094,119.18733561278039,10846.047540763017,91.0,66,583,97.31672751662714,0.008528991179032759,0.019691379427111123,6.866455078125e-05,0.10442733764648438,1,0,1,0,3,33,38,64240,0,benign
142.251.36.36,192.168.154.39,443,48578,6,0.2934842109680176,38,84156,129.4788563741204,286747.9641321178,2214.6315789473683,66,2866,1052.5021774658771,0.007804045806059966,0.017333982454292338,0.0,0.07320117950439453,1,0,1,0,34,38,74,65535,0,benign
192.168.154.39,142.251.36.46,55254,443,6,0.2365429401397705,34,3646,143.73711589071223,15413.691898162848,107.23529411764706,66,863,160.60021110660668,0.007194034981005119,0.014771384379128978,9.036064147949219e-05,0.07143926620483398,1,0,1,0,3,33,38,64240,0,benign
192.168.154.39,142.251.36.36,48582,443,6,0.7148921489715576,9,1611,12.589311566713079,2253.486770441641,179.0,66,583,202.66228065429442,0.08943784236907959,0.1898041514519484,0.00027823448181152344,0.5574188232421875,1,0,1,0,3,8,13,64240,0,benign
142.251.36.46,192.168.154.39,443,55254,6,0.2413191795349121,33,78039,136.7483515549821,323384.98809088627,2364.818181818182,66,2866,1013.0787375170258,0.007417701184749603,0.014523272957699939,0.0,0.06307435035705566,1,0,1,0,29,33,64,65535,0,benign
142.251.36.36,192.168.154.39,443,48582,6,0.7069313526153564,7,6113,9.901951546077093,8647.232828738468,873.2857142857143,66,2866,1105.985038217925,0.11842576662699382,0.2325098596221728,2.384185791015625e-07,0.5896220207214355,1,0,1,0,3,7,12,65535,0,benign
192.168.154.39,142.250.179.142,42702,443,6,0.25624632835388184,40,3567,156.09979763206252,13920.199453839175,89.175,66,583,95.53543777988811,0.006576373026921199,0.014181593340507769,5.3882598876953125e-05,0.07332110404968262,1,0,1,0,3,39,44,64240,0,benign
142.250.179.142,192.168.154.39,443,42702,6,0.2623288631439209,45,105404,171.5404071846709,401801.00175317895,2342.311111111111,66,2866,953.755729691409,0.00595446608283303,0.013428611016758614,0.0,0.06365036964416504,1,0,1,0,40,45,87,65535,0,benign
192.168.158.210,192.168.159.255,137,137,17,29.993792057037354,25,2300,0.8335058118846405,76.68253469338693,92.0,92,92,0.0,1.2498031357924144,1.5903911453258277,0.7394921779632568,6.9610254764556885,0,0,0,0,0,0,0,,0,benign
192.168.154.39,216.239.34.21,52746,443,6,1e-06,1,66,1000000.0,66000000.0,66.0,66,66,0,0,0,0,0,0,0,0,0,0,1,1,1254,0,benign
192.168.158.236,224.0.0.251,5353,5353,17,0.7819797992706299,6,1154,7.672832476742155,1475.7414463600744,192.33333333333334,86,337,118.35990312038392,0.1553114891052246,0.1399917590914508,4.76837158203125e-07,0.2633018493652344,0,0,0,0,0,0,0,,0,benign
192.168.158.210,224.0.0.251,5353,5353,17,30.00463032722473,34,2754,1.1331584368546632,91.78583338522772,81.0,81,81,0.0,0.9094465790372906,1.6481129064520164,0.0,7.453107595443726,0,0,0,0,0,0,0,,0,benign
