src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,185.15.59.224,37822,443,6,0.1736459732055664,27,2699,155.4887769728857,15543.11885369698,99.96296296296296,66,583,115.67344003419596,0.006710245059086726,0.010345718678249374,0.0001068115234375,0.033072471618652344,1,0,1,0,3,26,31,64240,0,benign
185.15.59.224,192.168.154.39,443,37822,6,0.18089509010314941,26,58751,143.72971640730748,324779.4064863739,2259.653846153846,66,2962,1157.151051239472,0.007222423553466797,0.014517980523542477,0.0,0.06074404716491699,1,0,1,0,23,26,51,43440,0,benign
192.168.154.39,185.15.59.224,37822,443,6,0.000978708267211914,2,108,2043.5098660170524,110349.53276492083,54.0,54,54,0.0,7.605552673339844e-05,0,7.605552673339844e-05,7.605552673339844e-05,0,2,0,0,0,0,2,0,0,benign
192.168.154.39,185.15.59.224,37836,443,6,0.8397018909454346,27,2749,32.1542684268583,3273.780885386425,101.81481481481481,66,583,120.84638597347048,0.032456544729379505,0.09482048256810578,0.00010275840759277344,0.47147130966186523,1,0,1,0,3,26,31,64240,0,benign
192.168.154.39,185.15.59.224,37834,443,6,1.0203831195831299,9,1515,8.82021647288411,1484.7364396021587,168.33333333333334,66,583,189.54682798717576,0.12725239992141724,0.30460240129320937,0.0006437301635742188,0.8801109790802002,1,0,1,0,3,8,13,64240,0,benign
185.15.59.224,192.168.154.39,443,37836,6,0.8612217903137207,27,54167,31.35080916864006,62895.528897693555,2006.1851851851852,66,2962,1253.8146727559993,0.03291634412912222,0.08071453105249633,2.384185791015625e-07,0.39116406440734863,1,0,1,0,21,27,50,43440,0,benign
185.15.59.224,192.168.154.39,443,37834,6,1.0338563919067383,8,5653,7.738018609379223,5467.877399852593,706.625,66,2962,976.6385407538013,0.14702350752694265,0.34103752255936065,0.0,0.9177737236022949,1,0,1,0,6,8,16,43440,0,benign
192.168.154.39,185.15.59.224,37836,443,6,0.0002193450927734375,2,108,9118.052173913044,492374.81739130436,54.0,54,54,0.0,0.0028717517852783203,0,0.0028717517852783203,0.0028717517852783203,0,2,0,0,0,0,2,0,0,benign
192.168.154.39,185.15.59.224,37834,443,6,0.00029087066650390625,2,108,6875.9081967213115,371299.0426229508,54.0,54,54,0.0,6.198883056640625e-05,0,6.198883056640625e-05,6.198883056640625e-05,0,2,0,0,0,0,2,0,0,benign
192.168.154.39,185.15.59.224,43190,443,6,0.6851325035095215,20,2302,29.191433624228942,3359.9340101487514,115.1,66,583,140.98932397059082,0.036009788513183594,0.09665246169369858,6.699562072753906e-05,0.427776575088501,1,0,1,0,3,19,24,64240,0,benign
192.168.154.39,185.15.59.224,43178,443,6,0.8095552921295166,9,1530,11.117214707257002,1889.9265002336901,170.0,66,583,191.87039896763648,0.10121095180511475,0.23853071697738756,0.0002677440643310547,0.6904711723327637,1,0,1,0,3,8,13,64240,0,benign
185.15.59.224,192.168.154.39,443,43190,6,0.692530632019043,19,29376,27.43560951897005,42418.34027522443,1546.1052631578948,66,2962,1305.7669902201303,0.03839082188076443,0.08075736578179338,2.384185791015625e-07,0.34532928466796875,1,0,1,0,13,19,34,43440,0,benign
185.15.59.224,192.168.154.39,443,43178,6,0.8182497024536133,8,5670,9.776966586130255,6929.425067919818,708.75,66,2962,977.5378326620992,0.11655126299176898,0.2682837796488209,0.0,0.7224843502044678,1,0,1,0,6,8,16,43440,0,benign
192.168.154.39,185.15.59.224,43190,443,6,0.0002052783966064453,2,108,9742.86643437863,526114.787456446,54.0,54,54,0.0,0.00022029876708984375,0,0.00022029876708984375,0.00022029876708984375,0,2,0,0,0,0,2,0,0,benign
192.168.154.39,185.15.59.224,43178,443,6,0.00020933151245117188,2,108,9554.223234624145,515928.0546697039,54.0,54,54,0.0,7.2479248046875e-05,0,7.2479248046875e-05,7.2479248046875e-05,0,2,0,0,0,0,2,0,0,benign
192.168.154.39,185.15.59.224,43198,443,6,0.15011024475097656,16,1946,106.58832797550221,12963.805390020458,121.625,66,583,144.34767057351496,0.010013405481974285,0.013553173055095725,4.482269287109375e-05,0.03564739227294922,1,0,1,0,3,15,20,64240,0,benign
192.168.154.39,185.15.59.224,43196,443,6,0.27495837211608887,10,1548,36.369141710578454,5629.943136797545,154.8,66,583,177.01085967941188,0.030352565977308486,0.03458692764824961,6.794929504394531e-05,0.11262249946594238,1,0,1,0,3,9,14,64240,0,benign
185.15.59.224,192.168.154.39,443,43198,6,0.15185260772705078,15,25420,98.77999610623694,167399.16673470286,1694.6666666666667,66,2962,1303.1872284445365,0.010790109634399414,0.019018542996984033,0.0,0.0649724006652832,1,0,1,0,12,15,29,43440,0,benign
