src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
60574.0,443.0,6,0.143033742904663,202.749361172276,19394.025099720468,29,2774,95.65517241379312,66,583,106.80197826621168,0.0048289128712245,1,0,1,0,3,28,64240.0,0,33,29,0,2774,0,benign
443.0,60574.0,6,0.1518638134002685,204.1302618833433,446531.6554462347,31,67812,2187.483870967742,66,2954,1214.7011942851827,0.0050052165985107,1,0,1,0,24,31,65535.0,0,57,31,0,67812,0,benign
60574.0,443.0,6,0.0003876686096191,5159.045510455105,278588.45756457566,2,108,54.0,54,54,0.0,0.0002346038818359,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
60582.0,443.0,6,0.1302437782287597,122.84655910317382,14987.280210587203,16,1952,122.0,66,583,145.0337891665249,0.0085481325785319,1,0,1,0,3,15,64240.0,0,20,16,0,1952,0,benign
443.0,60582.0,6,0.142120361328125,197.01610478849045,416027.6504187245,28,59126,2111.6428571428573,66,3178,1263.4003563073188,0.005224519305759,1,0,1,0,21,28,65535.0,0,51,28,0,59126,0,benign
60582.0,443.0,6,0.0001988410949707,10058.282973621102,543147.2805755396,2,108,54.0,54,54,0.0,6.794929504394531e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
55912.0,443.0,6,0.2035930156707763,83.49991744063631,9823.519698898388,17,2000,117.6470588235294,66,583,139.1096425380312,0.0129509270191192,1,0,1,0,3,16,64240.0,0,21,17,0,2000,0,benign
443.0,55912.0,6,0.2135469913482666,84.29058113323829,149180.2801756429,18,31857,1769.8333333333333,66,2954,1407.0870306291313,0.0124205561245189,1,0,1,0,12,18,65535.0,0,32,18,0,31857,0,benign
55912.0,443.0,6,0.0002250671386718,8886.237288135593,479856.8135593221,2,108,54.0,54,54,0.0,7.581710815429688e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
5353.0,5353.0,17,15.006148338317873,0.7996722229753163,64.77345006100062,12,972,81.0,81,81,0.0,1.3635489290410825,0,0,0,0,0,0,,0,0,12,0,972,0,benign
55055.0,5355.0,17,0.4095656871795654,4.883221574963486,366.2416181222615,2,150,75.0,75,75,0.0,0.4128792285919189,0,0,0,0,0,0,,0,0,2,0,150,0,benign
137.0,137.0,17,14.748188495635986,1.1526839384396483,106.04692233644764,17,1564,92.0,92,92,0.0,0.9218316227197648,0,0,0,0,0,0,,0,0,17,0,1564,0,benign
