src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
8000,41666,6,0.0047259330749511,634.7952779739683,43589.27575421249,3,206,68.66666666666667,66,74,4.618802153517006,0.0008758306503295,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41668,8000,6,0.0038514137268066,1038.5796706698031,119696.3070446948,4,461,115.25,66,234,79.63824458135676,0.000407059987386,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41668,6,0.0040085315704345,748.403735204901,51390.3898174032,3,206,68.66666666666667,66,74,4.618802153517006,0.0005912780761718,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41670,8000,6,0.0029361248016357,1362.3399106780348,157009.67470564353,4,461,115.25,66,234,79.63824458135676,0.000317096710205,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41670,6,0.003075361251831,975.4951546631522,66984.00062020312,3,206,68.66666666666667,66,74,4.618802153517006,0.0005004405975341,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41680,8000,6,0.00386643409729,1034.544983659123,118972.67312079915,4,460,115.0,66,234,79.75796720913425,0.0005519390106201,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41680,6,0.0038909912109375,771.0117647058823,52942.807843137256,3,206,68.66666666666667,66,74,4.618802153517006,0.0008273124694824,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41686,8000,6,0.0043849945068359,912.2018268812528,104903.21009134408,4,460,115.0,66,234,79.75796720913425,0.0006869633992513,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41686,6,0.0046632289886474,643.3310496446649,44175.39874226699,3,206,68.66666666666667,66,74,4.618802153517006,0.0009924173355102,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41694,8000,6,0.0034759044647216,1150.7796145140271,132627.35057274162,4,461,115.25,66,234,79.63824458135676,0.0004719098409016,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41694,6,0.0035278797149658,850.3691288774752,58392.0135162533,3,206,68.66666666666667,66,74,4.618802153517006,0.0007088184356689,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41704,8000,6,0.003861665725708,1035.8224362536273,118860.62456010372,4,459,114.75,66,234,79.88064012429211,0.0004634062449137,1,0,0,0,2,3,64240.0,0,6,4,0,459,0,SLOWLORIS
8000,41704,6,0.0033020973205566,908.513501805054,62384.59379061372,3,206,68.66666666666667,66,74,4.618802153517006,0.0006875991821289,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41712,8000,6,0.003472089767456,1152.0439469889443,132485.05390372864,4,460,115.0,66,234,79.75796720913425,0.0006798903147379,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41712,6,0.0033621788024902,892.2785420507729,61269.79322081975,3,206,68.66666666666667,66,74,4.618802153517006,0.0008964538574218,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41714,8000,6,1.0032017230987549,4.9840424760791615,533.2925449404703,5,535,107.0,66,234,71.39327699440614,0.2537169456481933,2,0,0,0,2,3,64240.0,0,7,5,0,535,0,SLOWLORIS
53,59494,17,1e-06,1000000.0,104000000.0,1,104,104.0,104,104,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,104,0,benign
53,40474,17,1e-06,1000000.0,116000000.0,1,116,116.0,116,116,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,116,0,benign
56890,443,6,1e-06,1000000.0,66000000.0,1,66,66.0,66,66,0.0,0.0,0,0,0,0,0,1,627.0,0,1,1,0,66,0,benign
51354,443,6,1e-06,1000000.0,66000000.0,1,66,66.0,66,66,0.0,0.0,0,0,0,0,0,1,620.0,0,1,1,0,66,0,benign
50633,5355,17,0.4133358001708984,4.838680799420415,362.9010599565312,2,150,75.0,75,75,0.0,0.4144375324249267,0,0,0,0,0,0,,0,0,2,0,150,0,benign
