src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
443.0,34948.0,6,0.0002334117889404,8568.547497446374,668346.7048008172,2,156,78.0,66,90,16.97056274847714,2.384185791015625e-07,0,0,1,0,1,2,502.0,0,4,2,0,156,0,benign
58933.0,1900.0,17,3.020879030227661,1.324117900774911,280.7129949642812,4,848,212.0,212,212,0.0,1.0038429101308186,0,0,0,0,0,0,,0,0,4,0,848,0,benign
5353.0,5353.0,17,0.5365602970123291,7.454893741249156,2079.9153538085143,4,1116,279.0,93,497,216.35772846530503,0.1764740943908691,0,0,0,0,0,0,,0,0,4,0,1116,0,benign
137.0,137.0,17,14.75243091583252,1.152352456147099,106.0164259655331,17,1564,92.0,92,92,0.0,0.921865701675415,0,0,0,0,0,0,,0,0,17,0,1564,0,benign
5353.0,5353.0,17,0.7745230197906494,7.74670325695649,2110.976637520644,6,1635,272.5,93,495,198.03812764212856,0.153987169265747,0,0,0,0,0,0,,0,0,6,0,1635,0,benign
137.0,137.0,17,15.045306205749512,1.3293182422805772,122.2972782898131,20,1840,92.0,92,92,0.0,0.7918834686279297,0,0,0,0,0,0,,0,0,20,0,1840,0,benign
5353.0,5353.0,17,15.017068147659302,1.9311359391094065,269.4267589529882,29,4046,139.51724137931035,70,310,104.48055891943834,0.5364011355808803,0,0,0,0,0,0,,0,0,29,0,4046,0,benign
49152.0,3702.0,17,1.9939205646514893,1.0030489857300675,700.1281920395872,2,1396,698.0,698,698,0.0,1.9959096908569336,0,0,0,0,0,0,,0,0,2,0,1396,0,benign
137.0,137.0,17,2.2730727195739746,1.7597325266169623,161.89539244876053,4,368,92.0,92,92,0.0,0.7580444812774658,0,0,0,0,0,0,,0,0,4,0,368,0,benign
54424.0,5355.0,17,0.4219632148742676,4.739749649968754,355.48122374765654,2,150,75.0,75,75,0.0,0.4201107025146484,0,0,0,0,0,0,,0,0,2,0,150,0,benign
58918.0,3702.0,17,6.404089689254761,1.0930515248318742,762.9499643326483,7,4886,698.0,698,698,0.0,1.067548672358195,0,0,0,0,0,0,,0,0,7,0,4886,0,benign
5353.0,5353.0,17,13.978852272033691,1.5738058870550868,127.47827685146204,22,1782,81.0,81,81,0.0,0.6657859370821998,0,0,0,0,0,0,,0,0,22,0,1782,0,benign
5353.0,5353.0,17,1.860976934432984,1.0747043464079125,104.78367377477149,2,195,97.5,87,108,14.849242404917495,1.864228248596192,0,0,0,0,0,0,,0,0,2,0,195,0,benign
54118.0,5355.0,17,0.4141716957092285,4.82891520767781,347.68189495280234,2,144,72.0,72,72,0.0,0.414468765258789,0,0,0,0,0,0,,0,0,2,0,144,0,benign
62091.0,1947.0,17,1e-06,1000000.0,82000000.0,1,82,82.0,82,82,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,82,0,benign
55999.0,5355.0,17,0.4172475337982178,4.79331772627614,345.1188762918821,2,144,72.0,72,72,0.0,0.4172053337097168,0,0,0,0,0,0,,0,0,2,0,144,0,benign
56002.0,1900.0,17,3.0652003288269043,1.3049718031091484,233.5899527565376,4,716,179.0,179,179,0.0,1.0215361913045249,0,0,0,0,0,0,,0,0,4,0,716,0,benign
53592.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
55383.0,5355.0,17,0.4151437282562256,4.817608610879954,361.32064581599656,2,150,75.0,75,75,0.0,0.4136180877685547,0,0,0,0,0,0,,0,0,2,0,150,0,benign
53647.0,5355.0,17,0.403928279876709,4.951374042467291,371.35305318504686,2,150,75.0,75,75,0.0,0.417283296585083,0,0,0,0,0,0,,0,0,2,0,150,0,benign
5353.0,5353.0,17,10.02551770210266,3.4910915366155524,271.90615796611416,35,2726,77.88571428571429,70,81,4.437616136484759,0.2946633381002089,0,0,0,0,0,0,,0,0,35,0,2726,0,benign
5353.0,5353.0,17,10.022705793380736,4.090711714503033,321.27052977316504,41,3220,78.53658536585365,70,81,4.123697133493255,0.2505399286746979,0,0,0,0,0,0,,0,0,41,0,3220,0,benign
5353.0,5353.0,17,1e-06,1000000.0,83000000.0,1,83,83.0,83,83,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,83,0,benign
5353.0,5353.0,17,10.005558252334597,0.1998888967073216,19.389222980610203,2,194,97.0,91,103,8.48528137423857,10.008822441101074,0,0,0,0,0,0,,0,0,2,0,194,0,benign
5353.0,5353.0,17,10.00579595565796,0.1998841480341265,19.38876235931028,2,194,97.0,91,103,8.48528137423857,10.011073350906372,0,0,0,0,0,0,,0,0,2,0,194,0,benign
51513.0,5355.0,17,0.4115614891052246,4.859541169287238,349.88696418868113,2,144,72.0,72,72,0.0,0.4136958122253418,0,0,0,0,0,0,,0,0,2,0,144,0,benign
65045.0,5355.0,17,0.4043500423431396,4.946209448650829,356.12708030285967,2,144,72.0,72,72,0.0,0.4044888019561767,0,0,0,0,0,0,,0,0,2,0,144,0,benign
137.0,137.0,17,2.2975761890411377,5.222895352605494,574.5184887866044,12,1320,110.0,110,110,0.0,0.2085504315116188,0,0,0,0,0,0,,0,0,12,0,1320,0,benign
5353.0,5353.0,17,0.7737102508544922,7.754841031734489,1601.3746730531718,6,1239,206.5,93,363,126.54445859064712,0.1540758609771728,0,0,0,0,0,0,,0,0,6,0,1239,0,benign
60959.0,5355.0,17,0.4173848628997803,4.791740615855125,359.38054618913435,2,150,75.0,75,75,0.0,0.4183218479156494,0,0,0,0,0,0,,0,0,2,0,150,0,benign
5353.0,5353.0,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
57545.0,5355.0,17,0.4142470359802246,4.828036959316895,362.1027719487671,2,150,75.0,75,75,0.0,0.4122207164764404,0,0,0,0,0,0,,0,0,2,0,150,0,benign
60863.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
39819.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
137.0,137.0,17,1.5072364807128906,1.9903976837006123,183.11658690045635,3,276,92.0,92,92,0.0,0.7547781467437744,0,0,0,0,0,0,,0,0,3,0,276,0,benign
50547.0,5355.0,17,0.4122474193572998,4.851455475738408,310.49315044725813,2,128,64.0,64,64,0.0,0.4144108295440674,0,0,0,0,0,0,,0,0,2,0,128,0,benign
49257.0,5355.0,17,0.4120750427246094,4.853484905992242,310.6230339835035,2,128,64.0,64,64,0.0,0.4119195938110351,0,0,0,0,0,0,,0,0,2,0,128,0,benign
64434.0,3702.0,17,7.803713083267212,0.897008888628858,626.1122042629428,7,4886,698.0,698,698,0.0,1.300045410792033,0,0,0,0,0,0,,0,0,7,0,4886,0,benign
60899.0,1900.0,17,6.023589372634888,0.4980419172709502,89.1495031915001,3,537,179.0,179,179,0.0,3.0112240314483643,0,0,0,0,0,0,,0,0,3,0,537,0,benign
57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
51099.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
5353.0,5353.0,17,0.8007156848907471,7.493296451184998,2124.349543910947,6,1701,283.5,93,517,210.0073808226749,0.1591321945190429,0,0,0,0,0,0,,0,0,6,0,1701,0,benign
62370.0,5355.0,17,0.4194416999816894,4.768243119573731,357.61823396802987,2,150,75.0,75,75,0.0,0.4202191829681396,0,0,0,0,0,0,,0,0,2,0,150,0,benign
61566.0,5355.0,17,0.4079935550689697,4.902038218868207,367.6528664151155,2,150,75.0,75,75,0.0,0.4125111103057861,0,0,0,0,0,0,,0,0,2,0,150,0,benign
57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
60001.0,5355.0,17,0.4178447723388672,4.78646648803356,358.984986602517,2,150,75.0,75,75,0.0,0.4203951358795166,0,0,0,0,0,0,,0,0,2,0,150,0,benign
50911.0,1900.0,17,3.010262489318848,1.328787776545396,281.70300862762394,4,848,212.0,212,212,0.0,1.0057857036590576,0,0,0,0,0,0,,0,0,4,0,848,0,benign
57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
58919.0,3702.0,17,6.408277988433838,1.0923371321647013,762.4513182509615,7,4886,698.0,698,698,0.0,1.067910353342692,0,0,0,0,0,0,,0,0,7,0,4886,0,benign
