src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
192.168.153.157,224.0.0.251,5353.0,5353.0,17,1.0092809200286863,1.981608846765036,168.43675197502805,2,170,85.0,85,85,0.0,1.009455919265747,0,0,0,0,0,0,,0,0,2,0,170,0,benign
192.168.154.39,192.168.152.2,58952.0,53.0,17,1e-06,1000000.0,90000000.0,1,90,90.0,90,90,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,90,0,benign
192.168.154.39,192.168.152.2,40222.0,53.0,17,1e-06,1000000.0,90000000.0,1,90,90.0,90,90,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,90,0,benign
192.168.152.2,192.168.154.39,53.0,58952.0,17,1e-06,1000000.0,129000000.0,1,129,129.0,129,129,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,129,0,benign
192.168.152.2,192.168.154.39,53.0,40222.0,17,1e-06,1000000.0,141000000.0,1,141,141.0,141,141,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,141,0,benign
192.168.154.39,57.144.112.128,45532.0,443.0,6,1e-06,1000000.0,66000000.0,1,66,66.0,66,66,0.0,0.0,0,0,0,0,0,1,909.0,0,1,1,0,66,0,benign
192.168.153.252,239.255.255.250,51032.0,1900.0,17,3.025164604187012,1.3222421003021645,286.92653576556967,4,868,217.0,217,217,0.0,1.0104119777679443,0,0,0,0,0,0,,0,0,4,0,868,0,benign
192.168.154.39,57.144.112.128,55736.0,443.0,6,0.145557165145874,82.44183642882766,11644.909395571904,12,1695,141.25,66,583,165.71998562745424,0.0131433660333806,1,0,1,0,3,11,64240.0,0,16,12,0,1695,0,benign
57.144.112.128,192.168.154.39,443.0,55736.0,6,0.135765790939331,73.65625707928625,72654.53198300795,10,9864,986.4,66,2826,1278.6237566661707,0.0160544448428683,1,0,1,0,6,10,65535.0,0,18,10,0,9864,0,benign
192.168.152.134,239.255.255.250,53479.0,3702.0,17,6.458309650421143,1.0838749423455616,756.544709757202,7,4886,698.0,698,698,0.0,1.069065769513448,0,0,0,0,0,0,,0,0,7,0,4886,0,benign
192.168.157.6,224.0.0.252,51058.0,5355.0,17,0.426250696182251,4.692074448002461,351.90558360018457,2,150,75.0,75,75,0.0,0.4101433753967285,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.152.154,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.158.248,224.0.0.252,55511.0,5355.0,17,0.4593667984008789,4.353819228908759,313.4749844814307,2,144,72.0,72,72,0.0,0.4514698982238769,0,0,0,0,0,0,,0,0,2,0,144,0,benign
192.168.159.92,224.0.0.251,5353.0,5353.0,17,13.224737167358398,1.5879332597877776,328.0972578199603,21,4339,206.6190476190476,83,385,118.24570867074888,0.6611878871917725,0,0,0,0,0,0,,0,0,21,0,4339,0,benign
192.168.158.248,239.255.255.250,57211.0,1900.0,17,3.0679643154144287,1.3037961295386415,233.37950718741683,4,716,179.0,179,179,0.0,1.0225381056467693,0,0,0,0,0,0,,0,0,4,0,716,0,benign
192.168.158.248,224.0.0.252,58225.0,5355.0,17,0.4130871295928955,4.841593593029718,348.59473869813974,2,144,72.0,72,72,0.0,0.4049057960510254,0,0,0,0,0,0,,0,0,2,0,144,0,benign
192.168.156.30,192.168.154.39,,,1,14.977684259414673,449.5354477624117,26972.1268657447,6733,403980,60.0,60,60,0.0,0.0022053795418991,0,0,0,0,0,0,,0,0,6733,0,403980,0,ICMP flood
192.168.154.39,192.168.156.30,,,1,14.97040057182312,448.7521872089673,18847.591862776622,6718,282156,42.0,42,42,0.0,0.0022088905628085,0,0,0,0,0,0,,0,0,6718,0,282156,0,ICMP flood
192.168.157.6,224.0.0.252,52668.0,5355.0,17,0.4893767833709717,4.086830573006365,306.5122929754774,2,150,75.0,75,75,0.0,0.4169919490814209,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.154.119,224.0.0.251,5353.0,5353.0,17,0.8037738800048828,7.464785991756227,1278.966666587567,6,1028,171.33333333333334,92,293,89.94590967168361,0.152817153930664,0,0,0,0,0,0,,0,0,6,0,1028,0,benign
192.168.155.209,255.255.255.255,17500.0,17500.0,17,0.0178930759429931,223.55016056176632,39344.82825887087,4,704,176.0,176,176,0.0,0.0020432472229003,0,0,0,0,0,0,,0,0,4,0,704,0,benign
192.168.155.209,192.168.159.255,17500.0,17500.0,17,1e-06,1000000.0,176000000.0,1,176,176.0,176,176,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,176,0,benign
192.168.154.39,57.144.112.128,45538.0,443.0,6,0.1229279041290283,113.8878930637688,14903.044292344604,14,1832,130.85714285714286,66,583,155.494178541962,0.0101179893200214,1,0,0,0,3,13,64240.0,0,17,14,0,1832,0,benign
192.168.158.248,224.0.0.252,53776.0,5355.0,17,0.354121446609497,5.64777993298292,406.6401551747703,2,144,72.0,72,72,0.0,0.4072573184967041,0,0,0,0,0,0,,0,0,2,0,144,0,benign
192.168.154.39,57.144.112.128,55006.0,443.0,6,0.1702220439910888,70.49615736389701,10075.075823256948,12,1715,142.91666666666666,66,583,168.4180180024655,0.0132543823935768,1,0,1,0,3,11,64240.0,0,16,12,0,1715,0,benign
57.144.112.128,192.168.154.39,443.0,55006.0,6,0.1189701557159423,84.05469371559349,82919.95535043297,10,9865,986.5,66,2826,1278.5863939001802,0.0163854757944742,1,0,1,0,6,10,65535.0,0,18,10,0,9865,0,benign
192.168.158.82,224.0.0.251,5353.0,5353.0,17,0.773540735244751,7.756540446575938,1473.742684849428,6,1140,190.0,90,331,111.82307454188512,0.1551736354827881,0,0,0,0,0,0,,0,0,6,0,1140,0,benign
192.168.156.226,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.158.248,224.0.0.252,54495.0,5355.0,17,0.3573729991912842,5.596393696574426,402.9403461533586,2,144,72.0,72,72,0.0,0.4082541465759277,0,0,0,0,0,0,,0,0,2,0,144,0,benign
192.168.158.248,192.168.159.255,137.0,137.0,17,2.2311155796051025,5.378475283707152,591.6322812077867,12,1320,110.0,110,110,0.0,0.2079185139049183,0,0,0,0,0,0,,0,0,12,0,1320,0,benign
192.168.155.202,239.255.255.250,60610.0,1900.0,17,3.015541076660156,1.3264617852362917,281.20989847009383,4,848,212.0,212,212,0.0,1.0071934064229329,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.157.197,224.0.0.251,5353.0,5353.0,17,10.020814657211304,5.08940657467392,398.0714279681229,51,3989,78.2156862745098,70,83,4.168038989693816,0.2004447984695434,0,0,0,0,0,0,,0,0,51,0,3989,0,benign
192.168.157.222,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,131000000.0,1,131,131.0,131,131,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,131,0,benign
192.168.155.175,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,139000000.0,1,139,139.0,139,139,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,139,0,benign
192.168.154.254,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,133000000.0,1,133,133.0,133,133,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,133,0,benign
192.168.159.129,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,110000000.0,1,110,110.0,110,110,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,110,0,benign
192.168.155.222,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,108000000.0,1,108,108.0,108,108,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,108,0,benign
192.168.159.87,224.0.0.251,5353.0,5353.0,17,15.152634382247925,0.1319902499820824,14.45293237303802,2,219,109.5,87,132,31.81980515339464,15.049267530441284,0,0,0,0,0,0,,0,0,2,0,219,0,benign
192.168.154.133,224.0.0.251,5353.0,5353.0,17,10.026354789733888,4.2886972286307135,339.8044525103452,43,3407,79.23255813953489,70,81,3.663443665540243,0.2387525978542509,0,0,0,0,0,0,,0,0,43,0,3407,0,benign
192.168.157.6,224.0.0.252,53029.0,5355.0,17,0.4006726741790771,4.991605689351596,374.37042670136975,2,150,75.0,75,75,0.0,0.4133753776550293,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.158.250,239.255.255.250,57333.0,1900.0,17,3.0078492164611816,1.32985389630206,281.9290260160367,4,848,212.0,212,212,0.0,1.008836030960083,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.154.39,57.144.112.128,55014.0,443.0,6,0.1592772006988525,69.06198722564092,10183.503934544508,11,1622,147.45454545454547,66,583,171.08907834012294,0.0158345222473144,1,0,1,0,3,10,64240.0,0,15,11,0,1622,0,benign
57.144.112.128,192.168.154.39,443.0,55014.0,6,0.1487898826599121,67.20887079975003,66294.83015687343,10,9864,986.4,66,2826,1278.6454812287363,0.0171061356862386,1,0,1,0,6,10,65535.0,0,18,10,0,9864,0,benign
192.168.156.226,239.255.255.250,59956.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
192.168.157.237,224.0.0.251,48420.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.237,224.0.0.251,35902.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.237,224.0.0.251,56569.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.237,224.0.0.251,33338.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.6,224.0.0.252,49405.0,5355.0,17,0.408480167388916,4.896198541986471,367.21489064898526,2,150,75.0,75,75,0.0,0.4111628532409668,0,0,0,0,0,0,,0,0,2,0,150,0,benign
