src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
36018,443,6,0.6246953010559082,104.05072663446,8292.042522561582,65,5180,79.6923076923077,66,583,73.93661201430484,0.0097240693867206,1,0,1,0,3,64,64240.0,0,69,65,0,5180,0,benign
443,36018,6,0.6053767204284668,107.3711588281674,239898.55423778345,65,145229,2234.2923076923075,66,2826,959.280389847595,0.0095153376460075,1,0,1,0,60,65,65535.0,0,127,65,0,145229,0,benign
60198,443,6,0.6402761936187744,112.45147128314032,8780.585716025207,72,5622,78.08333333333333,66,583,69.19023581687206,0.0090252379296531,1,0,1,0,3,71,64240.0,0,76,72,0,5622,0,benign
443,60198,6,0.6409149169921875,109.21886531914387,231584.56148370355,70,148426,2120.3714285714286,66,2826,925.3547720978728,0.0092915382938108,1,0,1,0,65,70,65535.0,0,137,70,0,148426,0,benign
443,60202,6,0.0625452995300293,143.89570547470018,74937.68572887998,9,4687,520.7777777777778,66,2826,900.4931673502273,0.0076366961002349,1,0,1,0,5,9,65535.0,0,16,9,0,4687,0,benign
60202,443,6,0.0922198295593261,86.74923862067538,15159.429448963025,8,1398,174.75,66,583,191.1609269699224,0.01299592426845,1,1,0,0,3,7,64240.0,0,12,8,0,1398,0,benign
60208,443,6,0.6852385997772217,91.93877872682884,7359.480335228536,63,5043,80.04761904761905,66,583,74.77200368160675,0.0110684402527347,1,0,1,0,3,62,64240.0,0,67,63,0,5043,0,benign
443,60208,6,0.6862733364105225,88.88586626292931,204762.43581746912,61,140523,2303.655737704918,66,5586,1283.0384754590164,0.0114477753639221,1,0,1,0,55,61,65535.0,0,118,61,0,140523,0,benign
5353,5353,17,0.270179271697998,11.103738570120033,3416.250233406929,3,923,307.6666666666667,86,447,194.07301031656445,0.134775161743164,0,0,0,0,0,0,,0,0,3,0,923,0,benign
58547,1900,17,1e-06,1000000.0,212000000.0,1,212,212.0,212,212,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,212,0,benign
137,137,17,15.322758674621582,1.1094607936465355,102.07039301548129,17,1564,92.0,92,92,0.0,0.9576579928398132,0,0,0,0,0,0,,0,0,17,0,1564,0,benign
57621,57621,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
5353,5353,17,15.043915510177612,0.7976646765851402,64.61083880339636,12,972,81.0,81,81,0.0,1.36752234805714,0,0,0,0,0,0,,0,0,12,0,972,0,benign
60858,5355,17,0.4168448448181152,4.79794826507372,359.846119880529,2,150,75.0,75,75,0.0,0.4170732498168945,0,0,0,0,0,0,,0,0,2,0,150,0,benign
5353,5353,17,10.018804550170898,1.6968092265768393,133.8483042846789,17,1341,78.88235294117646,74,81,2.976624618195425,0.6260222941637039,0,0,0,0,0,0,,0,0,17,0,1341,0,benign
5353,5353,17,1e-06,1000000.0,133000000.0,1,133,133.0,133,133,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,133,0,benign
5353,5353,17,10.012134552001951,1.8976972294285537,151.4162631480888,19,1516,79.78947368421052,74,81,2.370629249995805,0.5561634567048814,0,0,0,0,0,0,,0,0,19,0,1516,0,benign
5353,5353,17,0.8063497543334961,7.440939825125159,1913.561691694687,6,1543,257.1666666666667,91,465,183.45181020275237,0.1607761859893798,0,0,0,0,0,0,,0,0,6,0,1543,0,benign
5353,5353,17,15.010917901992798,1.5988362708195107,285.72536523103673,24,4289,178.70833333333334,77,506,160.33022421583976,0.6531138731085736,0,0,0,0,0,0,,0,0,24,0,4289,0,benign
36018,443,6,1e-06,1000000.0,66000000.0,1,66,66.0,66,66,0.0,0.0,0,0,0,0,0,1,2154.0,0,1,1,0,66,0,benign
64150,1900,17,12.038965463638306,1.079827003347118,189.63423451088235,13,2283,175.6153846153846,167,179,5.315675898360458,1.0033220450083415,0,0,0,0,0,0,,0,0,13,0,2283,0,benign
137,137,17,0.002312421798706,1297.3411691927004,142707.52861119702,3,330,110.0,110,110,0.0,1.1920928955078125e-07,0,0,0,0,0,0,,0,0,3,0,330,0,benign
50102,1900,17,10.233545064926147,0.5863070873224615,97.91328358285108,6,1002,167.0,167,167,0.0,2.04568099975586,0,0,0,0,0,0,,0,0,6,0,1002,0,benign
60842,5355,17,0.4159488677978515,4.808283312774845,360.6212484581134,2,150,75.0,75,75,0.0,0.4151589870452881,0,0,0,0,0,0,,0,0,2,0,150,0,benign
37980,443,6,0.5361518859863281,121.23430262755338,9631.59905797978,65,5164,79.44615384615385,66,583,72.98566442486128,0.0083948858082294,1,0,1,0,3,64,64240.0,0,69,65,0,5164,0,benign
443,37980,6,0.5288183689117432,124.80655718488296,265457.87410691945,66,140379,2126.954545454545,66,2826,952.446427838384,0.0081783404717078,1,0,1,0,61,66,65535.0,0,129,66,0,140379,0,benign
57621,57621,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
56336,5355,17,0.4180436134338379,4.78418982070284,358.81423655271294,2,150,75.0,75,75,0.0,0.4194331169128418,0,0,0,0,0,0,,0,0,2,0,150,0,benign
58238,5353,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
55866,5353,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
60198,443,6,1e-06,1000000.0,66000000.0,1,66,66.0,66,66,0.0,0.0,0,0,0,0,0,1,2021.0,0,1,1,0,66,0,benign
55603,5355,17,0.4200882911682129,4.760903938641686,357.0677953981264,2,150,75.0,75,75,0.0,0.4199464321136474,0,0,0,0,0,0,,0,0,2,0,150,0,benign
56158,5355,17,0.4108185768127441,4.868329021332507,365.124676599938,2,150,75.0,75,75,0.0,0.4111835956573486,0,0,0,0,0,0,,0,0,2,0,150,0,benign
57961,1900,17,3.0043692588806152,1.3313942645952723,282.25558409419773,4,848,212.0,212,212,0.0,1.0016597906748457,0,0,0,0,0,0,,0,0,4,0,848,0,benign
55853,1900,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
59062,1900,17,14.082610368728638,0.5680764993516064,94.86877539171827,8,1336,167.0,167,167,0.0,2.0118355410439626,0,0,0,0,0,0,,0,0,8,0,1336,0,benign
37984,443,6,0.6089470386505127,98.53073615887185,7870.963640157879,60,4793,79.88333333333334,66,583,73.57921861795883,0.0103754956843489,1,0,1,0,3,59,64240.0,0,64,60,0,4793,0,benign
443,37984,6,0.611785888671875,104.61176235845764,229894.15513543173,64,140646,2197.59375,66,2826,958.413598605562,0.0097142931014772,1,0,1,0,59,64,65535.0,0,125,64,0,140646,0,benign
5353,5353,17,10.621789455413818,0.1882921901620466,38.88233726846262,2,413,206.5,134,279,102.5304832720494,10.597025871276855,0,0,0,0,0,0,,0,0,2,0,413,0,benign
21,59366,6,10.030545234680176,1.495432167350001,118.23883669847342,15,1186,79.06666666666666,66,100,14.199932930760456,0.7168771369116647,1,0,1,0,7,15,65160.0,0,24,15,0,1186,0,benign
21,59414,6,10.09585690498352,1.4857579838117252,117.4739312533804,15,1186,79.06666666666666,66,100,14.199932930760456,0.7217457464763096,1,0,1,0,7,15,65160.0,0,24,15,0,1186,0,benign
