src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
35688,443,6,0.1645808219909668,151.90105200332607,15451.375009778329,25,2543,101.72,66,583,117.60935336953436,0.0076599717140197,1,0,1,0,3,24,64240.0,0,29,25,0,2543,0,benign
443,35688,6,0.1858816146850586,199.0514234701992,481446.2159241911,37,89492,2418.7027027027025,66,4398,1286.928834794615,0.0051624311341179,1,0,1,0,30,37,65535.0,0,69,37,0,89492,0,benign
35688,443,6,0.0004358291625976,4588.954048140044,247803.5185995624,2,108,54.0,54,54,0.0,7.152557373046875e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
35692,443,6,0.1167182922363281,128.514560251005,15952.940745824752,15,1862,124.13333333333334,66,583,146.5912035300241,0.0083769389561244,1,0,1,0,3,14,64240.0,0,19,15,0,1862,0,benign
443,35692,6,0.1262006759643554,134.7060930545375,211171.6105825544,17,26650,1567.6470588235295,66,2954,1437.706721708937,0.0078004598617553,1,0,1,0,11,17,65535.0,0,30,17,0,26650,0,benign
35692,443,6,0.0004584789276123,4362.2506500260015,235561.5351014041,2,108,54.0,54,54,0.0,8.130073547363281e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
35706,443,6,0.2916285991668701,102.87056922985109,9680.120564528985,30,2823,94.1,66,583,103.76975507808388,0.0102802227283346,1,0,1,0,3,29,64240.0,0,34,30,0,2823,0,benign
443,35706,6,0.3045361042022705,105.0778530310017,233341.79106987535,32,71061,2220.65625,66,2954,1202.58081639434,0.0097994650563886,1,0,1,0,25,32,65535.0,0,59,32,0,71061,0,benign
35706,443,6,0.000317096710205,6307.224060150376,340590.0992481203,2,108,54.0,54,54,0.0,7.2479248046875e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
56352,443,6,0.1008923053741455,198.23117259371463,21517.99378504772,20,2171,108.55,66,583,126.46675244381112,0.0071160040403667,1,0,1,0,3,19,64240.0,0,24,20,0,2171,0,benign
443,56352,6,0.1331338882446289,157.73594745023317,295702.3228200371,21,39368,1874.6666666666667,66,2954,1344.407614279737,0.0068975329399108,1,0,1,0,15,21,65535.0,0,38,21,0,39368,0,benign
56352,443,6,0.0001983642578125,10082.46153846154,544452.9230769231,2,108,54.0,54,54,0.0,0.0002272129058837,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
5353,5353,17,0.7715063095092773,7.776994077749471,1442.6324014225268,6,1113,185.5,93,321,104.03028405228932,0.1550335884094238,0,0,0,0,0,0,,0,0,6,0,1113,0,benign
5353,5353,17,0.0056319236755371,355.11844890356446,101918.994835323,2,574,287.0,255,319,45.254833995939045,4.76837158203125e-07,0,0,0,0,0,0,,0,0,2,0,574,0,benign
5353,5353,17,0.8157765865325928,7.354954897029619,1738.221007331333,6,1418,236.33333333333331,86,425,166.01526034273675,0.1630722045898437,0,0,0,0,0,0,,0,0,6,0,1418,0,benign
5353,5353,17,10.01743197441101,2.7951275408232856,226.20567883948448,28,2266,80.92857142857143,72,109,7.002267206537182,0.3707661717026322,0,0,0,0,0,0,,0,0,28,0,2266,0,benign
5353,5353,17,10.005067110061646,2.5986832186115945,210.1934926438532,26,2103,80.88461538461539,72,109,7.273661653263358,0.4003347396850586,0,0,0,0,0,0,,0,0,26,0,2103,0,benign
5353,5353,17,1e-06,1000000.0,209000000.0,1,209,209.0,209,209,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,209,0,benign
5353,5353,17,1e-06,1000000.0,128000000.0,1,128,128.0,128,128,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,128,0,benign
137,137,17,14.37246799468994,1.3219719819184672,121.62142233649898,19,1748,92.0,92,92,0.0,0.798347896999783,0,0,0,0,0,0,,0,0,19,0,1748,0,benign
