src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
55420.0,443.0,6,0.7009196281433105,14.266970988513098,2672.203666148503,10,1873,187.3,66,583,180.7656862718512,0.077841838200887,1,0,1,0,4,9,64240.0,0,15,10,0,1873,0,benign
443.0,55420.0,6,0.6982765197753906,12.888876748848668,13474.604592213014,9,9409,1045.4444444444443,66,4162,1498.6215425442736,0.0876491963863372,1,0,1,0,6,9,26847.0,0,17,9,0,9409,0,benign
55420.0,443.0,6,0.0002129077911376,9393.737961926092,507261.849944009,2,108,54.0,54,54,0.0,0.0003080368041992,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
49944.0,443.0,6,0.7262582778930664,13.769206223729116,2612.0184206414133,10,1897,189.7,66,583,183.17632670917567,0.0799927711486816,1,0,1,0,4,9,64240.0,0,15,10,0,1897,0,benign
443.0,49944.0,6,0.7339613437652588,12.262226173696758,12819.476229812532,9,9409,1045.4444444444443,66,4162,1498.6215425442736,0.0901516377925872,1,0,1,0,6,9,26847.0,0,17,9,0,9409,0,benign
49944.0,443.0,6,0.001136302947998,1760.0939991607218,95045.07595467898,2,108,54.0,54,54,0.0,0.0003159046173095,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
58198.0,443.0,6,0.7531697750091553,13.277218937627234,2558.520089280768,10,1927,192.7,66,583,186.3390279392198,0.0837069617377387,1,0,1,0,4,9,64240.0,0,15,10,0,1927,0,benign
443.0,58198.0,6,0.7512476444244385,11.980070841879668,12524.498505693977,9,9409,1045.4444444444443,66,4162,1498.6215425442736,0.0940018892288208,1,0,1,0,6,9,26847.0,0,17,9,0,9409,0,benign
58198.0,443.0,6,0.0002741813659667,7294.441739130435,393899.85391304345,2,108,54.0,54,54,0.0,6.580352783203125e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
5353.0,5353.0,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
53052.0,1900.0,17,3.00710678100586,1.3301822287341667,283.3288147203775,4,852,213.0,213,213,0.0,1.001965045928955,0,0,0,0,0,0,,0,0,4,0,852,0,benign
137.0,137.0,17,14.819395542144775,1.2821035747352876,117.95352887564644,19,1748,92.0,92,92,0.0,0.8231184615029229,0,0,0,0,0,0,,0,0,19,0,1748,0,benign
51616.0,5355.0,17,1e-06,1000000.0,75000000.0,1,75,75.0,75,75,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,75,0,benign
5353.0,5353.0,17,14.361416339874268,1.6711443657102498,135.36269362253023,24,1944,81.0,81,81,0.0,0.6244459981503694,0,0,0,0,0,0,,0,0,24,0,1944,0,benign
52808.0,1900.0,17,1e-06,1000000.0,212000000.0,1,212,212.0,212,212,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,212,0,benign
57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
58271.0,1900.0,17,1e-06,1000000.0,212000000.0,1,212,212.0,212,212,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,212,0,benign
54418.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
5353.0,5353.0,17,15.00048828125,1.1332964421731064,213.52638260473293,17,3203,188.41176470588235,83,310,113.83928299555112,0.9375269412994384,0,0,0,0,0,0,,0,0,17,0,3203,0,benign
50816.0,443.0,6,0.1441946029663086,228.8573866229274,21020.204207699782,33,3031,91.84848484848484,66,583,99.8586880334284,0.0045349970459938,1,0,1,0,3,32,64240.0,0,37,33,0,3031,0,benign
44492.0,80.0,6,0.1865730285644531,26.79915761925208,3108.7022838332414,5,580,116.0,66,308,107.3871500692704,0.0509274005889892,1,0,1,0,1,4,64240.0,0,7,5,0,580,0,benign
80.0,44492.0,6,0.1903421878814697,21.014784186944876,7654.63514009467,4,1457,364.25,66,1251,591.1786954889359,0.0667436122894287,1,0,1,0,1,4,65160.0,0,7,4,0,1457,0,benign
443.0,50816.0,6,0.1681807041168213,225.94744266027408,529769.4552290116,38,89097,2344.657894736842,66,4398,1201.401350142898,0.0043184821670119,1,0,1,0,31,38,65535.0,0,71,38,0,89097,0,benign
50816.0,443.0,6,0.0018420219421386,1085.7633963241003,58631.22340150143,2,108,54.0,54,54,0.0,1.931190490722656e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
50824.0,443.0,6,0.135244607925415,192.24426318229652,19180.06225749528,26,2594,99.76923076923076,66,583,114.07376830535851,0.0054642963409423,1,0,1,0,3,25,64240.0,0,30,26,0,2594,0,benign
44508.0,80.0,6,0.2481071949005127,20.15257962190466,2438.462134250464,5,605,121.0,66,333,118.56221995222592,0.0658150911331176,1,0,1,0,1,4,64240.0,0,7,5,0,605,0,benign
80.0,44508.0,6,0.2481153011322021,16.121536969897306,6037.515595226541,4,1498,374.5,66,1292,611.6782923509165,0.0880245367685953,1,0,1,0,1,4,65160.0,0,7,4,0,1498,0,benign
443.0,50824.0,6,0.1467232704162597,197.65099235946585,394375.0697202804,29,57864,1995.3103448275865,66,2954,1270.5551684049738,0.0051215291023254,1,0,1,0,22,29,65535.0,0,53,29,0,57864,0,benign
50824.0,443.0,6,0.000209093093872,9565.117445838085,516516.3420752566,2,108,54.0,54,54,0.0,0.0001931190490722,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
43915.0,53.0,17,1e-06,1000000.0,141000000.0,1,141,141.0,141,141,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,141,0,benign
53.0,43915.0,17,1e-06,1000000.0,223000000.0,1,223,223.0,223,223,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,223,0,benign
