src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
50310,443,6,1.2160215377807615,18.091784821632334,1972.8268994134537,22,2399,109.04545454545456,66,583,130.72125096764282,0.0579266548156738,1,0,1,0,3,21,64240.0,0,26,22,0,2399,0,benign
443,50310,6,1.2179510593414309,19.705225276438657,36991.63415019447,24,45054,1877.25,66,2954,1278.7091401946695,0.0529057150301726,1,0,1,0,17,24,65535.0,0,43,24,0,45054,0,benign
50310,443,6,0.0002276897430419,8783.88272251309,474329.6670157068,2,108,54.0,54,54,0.0,8.130073547363281e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
22,36270,6,0.0025994777679443,1538.7706135925891,113099.64009905532,4,294,73.5,66,88,10.376254944182254,0.000609795252482,1,1,0,0,1,4,65160.0,0,7,4,0,294,0,benign
51276,443,6,1.278386116027832,14.080253042741992,1673.9856395259924,18,2140,118.88888888888889,66,583,144.07264870396173,0.0752505274379954,1,0,1,0,3,17,64240.0,0,22,18,0,2140,0,benign
443,51276,6,1.2751216888427734,16.469016395649565,29380.725249838822,21,37464,1784.0,66,2954,1400.5629225422183,0.0636719465255737,1,0,1,0,15,21,65535.0,0,38,21,0,37464,0,benign
51276,443,6,0.0017752647399902,1126.5925329035724,60835.99677679291,2,108,54.0,54,54,0.0,0.0003776550292968,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
443,50592,6,0.0002362728118896,8464.791120080727,660253.7073662967,2,156,78.0,66,90,16.97056274847714,2.384185791015625e-07,0,0,1,0,1,2,67.0,0,4,2,0,156,0,benign
443,50602,6,0.0002639293670654,7577.785004516711,591067.2303523035,2,156,78.0,66,90,16.97056274847714,0.0,0,0,1,0,1,2,67.0,0,4,2,0,156,0,benign
137,137,17,14.77138376235962,1.3539692910127974,124.56517477317736,20,1840,92.0,92,92,0.0,0.7775042182520816,0,0,0,0,0,0,,0,0,20,0,1840,0,benign
57143,5355,17,1e-06,1000000.0,75000000.0,1,75,75.0,75,75,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,75,0,benign
5353,5353,17,0.0041735172271728,479.2121108254784,207978.05609825763,2,868,434.0,403,465,43.840620433565945,4.76837158203125e-07,0,0,0,0,0,0,,0,0,2,0,868,0,benign
54758,22,6,0.0881762504577636,124.75014465793132,21332.274736506253,11,1881,171.0,66,970,265.95751540424646,0.008395767211914,1,0,1,0,7,10,64240.0,0,19,11,0,1881,0,SSH_BRUTEFORCE
22,54758,6,0.1008830070495605,99.12472171936076,23968.357711741435,10,2418,241.8,66,1186,364.2153819437675,0.010617176691691,1,0,1,0,5,10,65160.0,0,17,10,0,2418,0,benign
22,54766,6,0.0042939186096191,698.6625208217657,53098.35158245419,3,228,76.0,66,88,11.135528725660045,0.0006326436996459,1,0,1,0,1,3,65160.0,0,6,3,0,228,0,benign
54766,22,6,0.0101003646850585,495.03163062978,35741.28373147012,5,361,72.2,66,89,10.009995004993758,0.0005683898925781,1,0,1,0,1,4,64240.0,0,7,5,0,361,0,SSH_BRUTEFORCE
22,54766,6,0.0127356052398681,157.04004343186625,8480.162345320778,2,108,54.0,54,54,0.0,5.888938903808594e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
22,54806,6,0.0214030742645263,140.16677991779082,10652.675273752102,3,228,76.0,66,88,11.135528725660045,0.0007269382476806,1,0,1,0,1,3,65160.0,0,6,3,0,228,0,benign
22,54814,6,0.0223166942596435,134.42851190666966,10216.566904906897,3,228,76.0,66,88,11.135528725660045,0.0006613731384277,1,0,1,0,1,3,65160.0,0,6,3,0,228,0,benign
22,54806,6,0.0047314167022705,422.7063744016125,22826.144217687077,2,108,54.0,54,54,0.0,0.0006213188171386,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
22,54814,6,0.005350112915039,373.8238859180036,20186.489839572198,2,108,54.0,54,54,0.0,0.0008463859558105,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
54806,22,6,0.0350372791290283,142.70514504242738,10303.311472063257,5,361,72.2,66,89,10.009995004993758,0.0009787082672119,1,0,1,0,1,4,64240.0,0,7,5,0,361,0,SSH_BRUTEFORCE
54814,22,6,0.0351805686950683,142.1239105978666,10261.346345165968,5,361,72.2,66,89,10.009995004993758,0.0009786486625671,1,0,1,0,1,4,64240.0,0,7,5,0,361,0,SSH_BRUTEFORCE
22,54878,6,0.0099267959594726,402.9497550196945,29616.806993947543,4,294,73.5,66,88,10.376254944182254,0.0004768371582031,1,1,0,0,1,4,65160.0,0,7,4,0,294,0,benign
22,54888,6,0.0061109066009521,654.5673598376966,48110.7009480707,4,294,73.5,66,88,10.376254944182254,0.0004976590474446,1,1,0,0,1,4,65160.0,0,7,4,0,294,0,benign
22,54894,6,0.0120880603790283,330.9050314589456,24321.519812232506,4,294,73.5,66,88,10.376254944182254,0.0010960102081298,1,1,0,0,1,4,65160.0,0,7,4,0,294,0,benign
51359,40777,17,1e-06,1000000.0,416000000.0,1,416,416.0,416,416,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,416,0,benign
5353,5353,17,14.023247957229614,2.1393046811622307,173.28367917414067,30,2430,81.0,81,81,0.0,0.48357237618545,0,0,0,0,0,0,,0,0,30,0,2430,0,benign
51084,443,6,1.08976149559021,16.517375657736263,2000.437718548059,18,2180,121.11111111111111,66,583,149.34913256759415,0.0623210458194508,1,0,1,0,3,17,64240.0,0,22,18,0,2180,0,benign
443,51084,6,1.0694084167480469,19.637025173094003,36921.34771116398,21,39484,1880.190476190476,66,2954,1345.0940717677563,0.053200614452362,1,0,1,0,15,21,65535.0,0,38,21,0,39484,0,benign
51084,443,6,0.0004687309265136,4266.840284842319,230409.37538148524,2,108,54.0,54,54,0.0,0.0002484321594238,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
5353,5353,17,10.021822929382324,1.4967336886408644,118.54130814035646,15,1188,79.2,74,83,3.028436654683167,0.7154715401785714,0,0,0,0,0,0,,0,0,15,0,1188,0,benign
5353,5353,17,4.746877193450928,2.527977765372972,222.46204335282152,12,1056,88.0,88,88,0.0,0.4320120377974076,0,0,0,0,0,0,,0,0,12,0,1056,0,benign
5353,5353,17,1e-06,1000000.0,110000000.0,1,110,110.0,110,110,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,110,0,benign
5353,5353,17,1e-06,1000000.0,139000000.0,1,139,139.0,139,139,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,139,0,benign
55629,5355,17,0.4199190139770508,4.762823147868468,419.12843701242514,2,176,88.0,88,88,0.0,0.4206092357635498,0,0,0,0,0,0,,0,0,2,0,176,0,benign
58260,5355,17,0.4146742820739746,4.823062549230424,361.7296911922818,2,150,75.0,75,75,0.0,0.4154932498931885,0,0,0,0,0,0,,0,0,2,0,150,0,benign
57169,5355,17,0.412562608718872,4.847749063373888,363.5811797530416,2,150,75.0,75,75,0.0,0.411647081375122,0,0,0,0,0,0,,0,0,2,0,150,0,benign
51568,5355,17,0.4125797748565674,4.847547363889314,363.56605229169855,2,150,75.0,75,75,0.0,0.4123077392578125,0,0,0,0,0,0,,0,0,2,0,150,0,benign
32835,5353,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
58693,5353,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
36270,22,6,0.0031688213348388,1262.29899932285,93094.5512000602,4,295,73.75,66,89,10.843584893075414,0.0009314219156901,1,0,0,0,1,3,64240.0,0,5,4,0,295,0,SSH_BRUTEFORCE
22,36270,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0.0,0.0,0,1,0,0,0,0,0.0,0,1,1,0,54,0,benign
52766,5355,17,0.41082763671875,4.868221660971624,365.1166245728718,2,150,75.0,75,75,0.0,0.4122586250305176,0,0,0,0,0,0,,0,0,2,0,150,0,benign
54706,5355,17,0.4209573268890381,4.75107539944824,418.0946351514451,2,176,88.0,88,88,0.0,0.4192547798156738,0,0,0,0,0,0,,0,0,2,0,176,0,benign
5353,5353,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
49210,443,6,1.5302088260650637,11.763100364730644,1398.50193225131,18,2140,118.88888888888889,66,583,144.07264870396173,0.0900564333971808,1,0,1,0,3,17,64240.0,0,22,18,0,2140,0,benign
443,49210,6,1.542046308517456,13.618268066274664,26498.555701148347,21,40862,1945.809523809524,66,2954,1367.214270663074,0.0771066784858703,1,0,1,0,15,21,65535.0,0,38,21,0,40862,0,benign
49210,443,6,0.0002079010009765,9619.963302752294,519478.0183486239,2,108,54.0,54,54,0.0,0.0003385543823242,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
5353,5353,17,10.010947704315186,1.5982502828481715,125.76231913161551,16,1259,78.6875,72,81,3.64634520216248,0.6672041098276774,0,0,0,0,0,0,,0,0,16,0,1259,0,benign
58803,5355,17,0.4136242866516113,4.835306012106987,362.647950908024,2,150,75.0,75,75,0.0,0.4126935005187988,0,0,0,0,0,0,,0,0,2,0,150,0,benign
54962,1900,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
61703,40777,17,1e-06,1000000.0,416000000.0,1,416,416.0,416,416,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,416,0,benign
5353,5353,17,1e-06,1000000.0,134000000.0,1,134,134.0,134,134,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,134,0,benign
17500,17500,17,0.0042037963867187,951.5208711433756,167467.67332123412,4,704,176.0,176,176,0.0,0.001336654027303,0,0,0,0,0,0,,0,0,4,0,704,0,benign
17500,17500,17,1e-06,1000000.0,176000000.0,1,176,176.0,176,176,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,176,0,benign
