src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
55092.0,443.0,6,0.2909219264984131,51.56022504230812,9380.523609363923,15,2729,181.9333333333333,66,910,249.08130246587208,0.0208181824002947,1,0,1,0,4,14,64240.0,0,20,15,0,2729,0,benign
443.0,55092.0,6,0.2906703948974609,72.2467797499918,71046.10707700384,21,20651,983.3809523809524,66,2962,1292.18835609173,0.0145384550094604,1,0,1,0,17,21,41352.0,0,40,21,0,20651,0,benign
47426.0,443.0,6,0.3463413715362549,23.09859767695285,4056.691217014844,8,1405,175.625,66,583,192.0758313791717,0.049518483025687,1,0,1,0,3,7,64240.0,0,12,8,0,1405,0,benign
443.0,47426.0,6,0.34694504737854,23.058406685573665,12001.900679841094,8,4164,520.5,66,2924,979.9501445044466,0.049471378326416,1,0,1,0,4,8,65535.0,0,14,8,0,4164,0,benign
35211.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
47420.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
5353.0,5353.0,17,10.003573179244995,1.6993927765001915,134.65188646739753,17,1347,79.23529411764706,72,81,3.363952507183809,0.6248459070920944,0,0,0,0,0,0,,0,0,17,0,1347,0,benign
5353.0,5353.0,17,10.000846862792969,1.6998560455161649,134.3886191278662,17,1344,79.05882352941177,72,81,3.344222410278922,0.6248103976249695,0,0,0,0,0,0,,0,0,17,0,1344,0,benign
38762.0,443.0,6,1.1727557182312012,152.63195669595646,12332.49156253418,179,14463,80.79888268156425,66,948,102.26773519378403,0.0065891849860716,1,0,0,0,5,178,64240.0,0,184,179,0,14463,0,benign
443.0,38762.0,6,1.129650592803955,185.0129600527469,457684.8835325905,209,517024,2473.799043062201,66,5483,1067.5297274725149,0.0054327054665638,1,0,0,0,198,209,41352.0,0,408,209,0,517024,0,benign
58244.0,443.0,6,2.082080125808716,4.322600215255522,711.7881687787427,9,1482,164.66666666666666,66,583,182.42327154176357,0.2604524493217468,1,0,1,0,3,8,64240.0,0,13,9,0,1482,0,benign
443.0,58244.0,6,2.076887607574463,3.370427929980813,2667.934451431955,7,5541,791.5714285714286,66,2962,1246.366700606588,0.3466134866078694,1,0,1,0,3,7,41352.0,0,12,7,0,5541,0,benign
137.0,137.0,17,1.5098545551300049,1.986946351757496,182.7990643616896,3,276,92.0,92,92,0.0,0.7551312446594238,0,0,0,0,0,0,,0,0,3,0,276,0,benign
57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
5353.0,5353.0,17,6.92325234413147,1.2999670606588385,204.23926930795528,9,1414,157.11111111111111,88,321,94.93082276642878,0.8652992844581604,0,0,0,0,0,0,,0,0,9,0,1414,0,benign
138.0,138.0,17,1e-06,1000000.0,216000000.0,1,216,216.0,216,216,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,216,0,benign
5353.0,5353.0,17,0.7710046768188477,7.782053962053641,1839.1587530320105,6,1418,236.33333333333331,86,425,166.01526034273675,0.1541005611419677,0,0,0,0,0,0,,0,0,6,0,1418,0,benign
