src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
45042,443,6,0.1042399406433105,115.11902180625506,16059.10354197258,12,1674,139.5,66,583,163.05910807824483,0.0096876621246337,1,0,1,0,3,11,64240.0,0,16,12,0,1674,0,benign
443,45042,6,0.1305859088897705,114.8669111968407,150437.36469746238,15,19645,1309.6666666666667,66,2954,1338.8752031178296,0.0076942273548671,1,0,1,0,9,15,65535.0,0,26,15,0,19645,0,benign
45042,443,6,0.0004348754882812,4599.017543859649,248346.94736842104,2,108,54.0,54,54,0.0,0.0071456432342529,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
45048,443,6,0.1033210754394531,116.14280967325088,16201.921949418498,12,1674,139.5,66,583,163.05910807824483,0.0092700177972966,1,0,1,0,3,11,64240.0,0,16,12,0,1674,0,benign
443,45048,6,0.1044299602508544,134.06114458312692,185100.13748513165,14,19330,1380.7142857142858,66,2954,1430.905814702509,0.0078315001267653,1,0,1,0,8,14,65535.0,0,24,14,0,19330,0,benign
45048,443,6,0.0001952648162841,10242.50061050061,553095.032967033,2,108,54.0,54,54,0.0,0.0001096725463867,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
51630,443,6,0.2079830169677734,52.88893372339352,7721.784323615454,11,1606,146.0,66,583,169.03549923019128,0.0202778816223144,1,0,1,0,3,10,64240.0,0,15,11,0,1606,0,benign
443,51630,6,0.2055778503417968,72.9650591007775,91318.20363325972,15,18773,1251.5333333333333,66,2954,1371.427664186208,0.0144660472869873,1,0,1,0,9,15,65535.0,0,26,15,0,18773,0,benign
51630,443,6,0.0004937648773193,4050.510864316755,218727.5866731048,2,108,54.0,54,54,0.0,7.700920104980469e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
51642,443,6,0.1201148033142089,108.22979051127636,14369.58603249715,13,1726,132.76923076923077,66,583,155.81353912404074,0.0101516644159952,1,0,1,0,3,12,64240.0,0,17,13,0,1726,0,benign
