src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
34986.0,443.0,6,0.0443308353424072,112.78831001898492,7444.028461253005,5,330,66.0,66,66,0.0,0.011593759059906,0,0,1,0,0,5,638.0,0,6,5,0,330,0,benign
443.0,34986.0,6,0.0843100547790527,106.74883350017816,227054.76885487893,9,19143,2127.0,66,2962,1244.7447529513831,0.0104521811008453,0,0,1,0,8,9,504.0,0,18,9,0,19143,0,benign
34986.0,443.0,6,0.0003166198730468,6316.722891566265,341103.0361445783,2,108,54.0,54,54,0.0,8.320808410644531e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
54644.0,80.0,6,0.8201603889465332,6.096368548622936,699.8631093819132,5,574,114.8,66,302,104.70530072541696,0.2054617404937744,1,0,1,0,1,4,64240.0,0,7,5,0,574,0,benign
80.0,54644.0,6,0.8207221031188965,4.873756884089336,1428.0107670381756,4,1172,293.0,66,966,448.6825158171421,0.2739809354146321,1,0,1,0,1,4,65160.0,0,7,4,0,1172,0,benign
39146.0,443.0,6,1.6463487148284912,88.07368614801963,7209.286764764448,145,11869,81.8551724137931,66,944,96.51122411051652,0.0114370087782541,1,0,1,0,5,144,64240.0,0,151,145,0,11869,0,benign
443.0,52770.0,6,0.0005824565887451,3433.732296356938,267831.1191158412,2,156,78.0,66,90,16.97056274847714,0.0,0,0,1,0,1,2,501.0,0,4,2,0,156,0,benign
52770.0,443.0,6,0.0298061370849609,67.1002751647789,4026.016509886735,2,120,60.0,54,66,8.48528137423857,0.0135746002197265,0,1,1,0,0,1,712.0,0,3,2,0,120,0,benign
443.0,39146.0,6,1.6606872081756592,92.13053442380487,308499.3955982885,153,512321,3348.503267973856,66,7306,1406.5973740508043,0.0108814506154311,1,0,1,0,142,153,41352.0,0,297,153,0,512321,0,benign
59004.0,443.0,6,1.5453524589538574,5.823914116066858,961.5929307194834,9,1486,165.11111111111111,66,583,182.9326682446608,0.193127691745758,1,0,1,0,3,8,64240.0,0,13,9,0,1486,0,benign
443.0,59004.0,6,1.544635772705078,4.531812692477717,3591.137857881986,7,5547,792.4285714285714,66,2962,1247.5103015129584,0.2573519547780354,1,0,1,0,3,7,41352.0,0,12,7,0,5547,0,benign
44588.0,22.0,6,0.0990617275238037,111.04187535349402,18988.16068544748,11,1881,171.0,66,970,265.95751540424646,0.0099212646484375,1,0,1,0,7,10,64240.0,0,19,11,0,1881,0,SSH_BRUTEFORCE
22.0,44588.0,6,0.1183283329010009,101.41273611992624,21550.206425484328,12,2550,212.5,66,1186,336.4770693254121,0.0095023025165904,1,0,1,0,5,12,65160.0,0,19,12,0,2550,0,benign
