src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
38014.0,443.0,6,0.0117621421813964,595.1296874366562,39278.55937081931,7,462,66.0,66,66,0.0,0.0021496216456095,0,0,1,0,0,7,501.0,0,8,7,0,462,0,benign
443.0,38014.0,6,0.045098066329956,266.086796542518,500221.00360022206,12,22559,1879.9166666666667,66,2954,1354.0654246536333,0.003556880083951,0,0,1,0,10,12,287.0,0,23,12,0,22559,0,benign
38014.0,443.0,6,0.0005197525024414,3847.9853211009176,207791.20733944955,2,108,54.0,54,54,0.0,0.0002276897430419,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
38028.0,443.0,6,0.7069411277770996,21.21817420237791,2614.0790617329585,15,1848,123.2,66,583,145.09415662153415,0.0501767056328909,1,0,1,0,3,14,64240.0,0,19,15,0,1848,0,benign
443.0,38028.0,6,0.7043275833129883,24.136496145779315,34890.015075669464,17,24574,1445.529411764706,66,2954,1360.626974856034,0.0438496768474578,1,0,1,0,10,17,65535.0,0,29,17,0,24574,0,benign
38028.0,443.0,6,0.0010035037994384,1993.016868614873,107622.91090520314,2,108,54.0,54,54,0.0,7.05718994140625e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
443.0,60062.0,6,0.1122894287109375,89.05557820356027,103633.97635548309,10,11637,1163.7,66,2911,1068.7647126992504,0.0126173231336805,1,0,1,0,7,10,65535.0,0,19,10,0,11637,0,benign
60062.0,443.0,6,0.1318845748901367,75.82387863273821,12321.38027781996,10,1625,162.5,66,583,185.6611309767221,0.0146292845408121,1,1,0,0,3,9,64240.0,0,14,10,0,1625,0,benign
58406.0,443.0,6,0.3766202926635742,34.5175240241571,4527.106035475988,13,1705,131.15384615384616,66,583,153.5219018869111,0.0313926339149475,1,0,1,0,3,12,64240.0,0,17,13,0,1705,0,benign
443.0,58406.0,6,0.3749916553497314,37.33416410811347,46891.710119790514,14,17584,1256.0,66,2954,1389.12590114459,0.0287419099074143,1,0,1,0,8,14,65535.0,0,24,14,0,17584,0,benign
58406.0,443.0,6,0.0002362728118896,8464.791120080727,457098.7204843593,2,108,54.0,54,54,0.0,0.0001342296600341,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
5353.0,5353.0,17,15.002398490905762,1.199808151404013,233.56265347331455,18,3504,194.66666666666663,83,310,113.58386380840837,0.8827561630922205,0,0,0,0,0,0,,0,0,18,0,3504,0,benign
137.0,137.0,17,7.948179244995117,1.3839647623607108,127.32475813718538,11,1012,92.0,92,92,0.0,0.7942750215530395,0,0,0,0,0,0,,0,0,11,0,1012,0,benign
