src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,141.193.213.20,49298,443,6,0.4543278217315674,15,1892,33.01580771089674,4164.3938792677745,126.13333333333334,66,583,148.25695197704493,0.03227337769099644,0.0695582888071231,5.626678466796875e-05,0.25418663024902344,1,0,1,0,3,14,19,64240,0,benign
141.193.213.20,192.168.154.39,443,49298,6,0.45687222480773926,25,59342,54.7198946281326,129887.51948090579,2373.68,66,8412,1859.264902230628,0.019233872493108112,0.05078878935967948,0.0,0.22949647903442383,1,0,1,0,21,25,48,65535,0,benign
192.168.154.39,141.193.213.21,55220,443,6,0.6356656551361084,18,2085,28.31677290500436,3280.0261948296716,115.83333333333333,66,583,136.98185796580768,0.03944646610933192,0.11887960916672177,6.079673767089844e-05,0.48828697204589844,0,0,1,0,3,18,22,502,0,benign
141.193.213.21,192.168.154.39,443,55220,6,0.6503357887268066,28,59713,43.05468111299385,91818.7204750072,2132.6071428571427,66,8387,2024.7776528919894,0.02552167574564616,0.09242535498346398,0.0,0.4726414680480957,1,0,1,0,23,28,53,65535,0,benign
192.168.155.253,192.168.159.255,137,137,17,9.567698955535889,13,1196,1.3587384030805207,125.00393308340792,92.0,92,92,0.0,0.7983996272087097,0.053758621984741566,0.7580132484436035,0.8741576671600342,0,0,0,0,0,0,0,,0,benign
192.168.159.92,224.0.0.251,5353,5353,17,4.755504608154297,8,1560,1.682261013117797,328.0408975579704,195.0,83,310,118.1838761059586,0.6790894780840192,1.19332601135752,4.76837158203125e-07,3.266397476196289,0,0,0,0,0,0,0,,0,benign
192.168.157.197,224.0.0.251,5353,5353,17,10.009662389755249,19,1514,1.8981659181079111,151.2538526323883,79.6842105263158,72,81,3.1455900626281967,0.5559152762095133,2.357947103438959,0.0,10.004064083099365,0,0,0,0,0,0,0,,0,benign
192.168.154.133,224.0.0.251,5353,5353,17,10.012715578079224,26,2070,2.5966981481948452,206.7371217985896,79.61538461538461,72,81,2.8436163324460364,0.4002236747741699,1.9997912395132846,0.0,9.999221086502075,0,0,0,0,0,0,0,,0,benign
192.168.155.206,230.0.0.1,51057,6666,17,10.094188451766968,11,1012,1.089735945842627,100.25570701752169,92.0,92,92,0.0,1.0072555780410766,0.007847934768324166,0.9997801780700684,1.015821933746338,0,0,0,0,0,0,0,,0,benign
192.168.157.178,192.168.159.255,137,137,17,1e-06,1,92,1000000.0,92000000.0,92.0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.157.178,192.168.159.255,138,138,17,1e-06,1,225,1000000.0,225000000.0,225.0,225,225,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.158.210,192.168.159.255,137,137,17,0.74652099609375,2,184,2.67909410514267,246.47665767312566,92.0,92,92,0.0,0.7492756843566895,0,0.7492756843566895,0.7492756843566895,0,0,0,0,0,0,0,,0,benign
192.168.157.6,224.0.0.252,51776,5355,17,1e-06,1,75,1000000.0,75000000.0,75.0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
