src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
162.159.152.4,192.168.154.39,80,49314,6,0.10238146781921387,5,1093,48.83696343198601,10675.760206232142,218.6,66,654,253.6055993072708,0.02524888515472412,0.049772459067748756,0.0,0.09990358352661133,1,0,1,0,2,5,9,65160,0,benign
192.168.154.39,162.159.152.4,49314,80,6,0.10416817665100098,6,776,57.59916505116579,7449.492013284109,129.33333333333334,66,438,151.2490220354058,0.020640230178833006,0.04488846804292738,6.270408630371094e-05,0.10093450546264648,1,0,1,0,1,5,8,64240,0,benign
192.168.154.39,162.159.153.4,35238,443,6,0.14012742042541504,10,1748,71.36362012260587,12474.360797431504,174.8,66,583,207.81070446175022,0.014870007832845053,0.019929777537127786,0.0002346038818359375,0.0588841438293457,1,0,1,0,3,9,14,64240,0,benign
162.159.153.4,192.168.154.39,443,35238,6,0.1392195224761963,17,19565,122.10931123475628,140533.45142988276,1150.8823529411766,66,2903,933.2311398009165,0.008436962962150574,0.015765286399118485,0.0,0.04960346221923828,1,0,1,0,13,17,32,65535,0,benign
192.168.154.39,162.159.153.4,35252,443,6,0.1735837459564209,11,1574,63.36998858615257,9067.669275873104,143.0909090909091,66,583,163.53253776875997,0.01697678565979004,0.021486847081125516,9.965896606445312e-05,0.05100512504577637,1,0,1,0,3,10,15,64240,0,benign
162.159.153.4,192.168.154.39,443,35252,6,0.14638590812683105,15,19614,102.46887963425935,133988.30700975753,1307.6,66,2904,1141.893152369595,0.010697739464896066,0.020461155412475413,0.0,0.07016110420227051,1,0,1,0,11,15,28,65535,0,benign
192.168.154.39,162.159.152.4,40422,443,6,0.14307880401611328,19,2154,132.793953169054,15054.640796112752,113.36842105263158,66,583,132.94661022226418,0.007239924536810981,0.013817001081042751,4.649162292480469e-05,0.04656720161437988,1,0,1,0,3,18,23,64240,0,benign
162.159.152.4,192.168.154.39,443,40422,6,0.13271212577819824,44,51683,331.5446854761199,389436.9086241433,1174.6136363636363,66,2904,662.4872518618698,0.00308774238408998,0.010627794051060282,0.0,0.058882951736450195,1,0,1,0,40,44,86,65535,0,benign
192.168.154.39,162.159.152.4,39456,443,6,0.5569992065429688,14,2420,25.134685715068418,4344.70995931897,172.85714285714286,66,669,207.6327590660073,0.04250033085162823,0.08719932780896368,6.222724914550781e-05,0.2617805004119873,1,0,1,0,4,13,19,64240,0,benign
162.159.152.4,192.168.154.39,443,39456,6,0.5642015933990479,18,18362,31.903490189665206,32545.104825701805,1020.1111111111111,66,2904,949.2188670250607,0.03303684907801011,0.06728988411035533,0.0,0.24512457847595215,1,0,1,0,13,18,33,65535,0,benign
192.168.154.39,162.159.153.4,38144,443,6,0.3139994144439697,12,1737,38.216631777003805,5531.8574497213,144.75,66,583,169.20516057034538,0.027964873747392135,0.058125081928494984,6.341934204101562e-05,0.19685745239257812,1,0,1,0,3,11,16,64240,0,benign
162.159.153.4,192.168.154.39,443,38144,6,0.299649715423584,33,38468,110.12858781911838,128376.5610977529,1165.6969696969697,66,2902,665.1724628267697,0.009361296892166138,0.033874789535857694,0.0,0.1809079647064209,1,0,1,0,28,33,63,65535,0,benign
192.168.152.43,239.255.255.250,60707,1900,17,1e-06,1,212,1000000.0,212000000.0,212.0,212,212,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.155.253,192.168.159.255,137,137,17,19.950642824172974,26,2392,1.3032161534413012,119.89588611659971,92.0,92,92,0.0,0.7980432319641113,0.057448937821476746,0.7450439929962158,0.8848292827606201,0,0,0,0,0,0,0,,0,benign
192.168.157.6,192.168.159.255,137,137,17,20.007748126983643,26,2392,1.2994965667792893,119.55368414369462,92.0,92,92,0.0,0.8003826427459717,0.05513318596818449,0.7511718273162842,0.8803520202636719,0,0,0,0,0,0,0,,0,benign
192.168.159.129,224.0.0.251,5353,5353,17,19.028310537338257,8,1430,0.42042618467372705,75.1511805104287,178.75,93,343,103.33959274436603,2.719482728413173,6.810133239359734,0.0005958080291748047,18.161126613616943,0,0,0,0,0,0,0,,0,benign
192.168.158.210,192.168.159.255,137,137,17,19.857853651046753,26,2392,1.3093056508969427,120.45611988251873,92.0,92,92,0.0,0.7943530654907227,0.8549607289763784,0.22112083435058594,4.51005482673645,0,0,0,0,0,0,0,,0,benign
192.168.159.92,224.0.0.251,5353,5353,17,17.010409355163574,24,4680,1.4109007901514556,275.12565407953383,195.0,83,310,112.92860383984826,0.739403828330662,1.8599333294617661,0.0,7.9694719314575195,0,0,0,0,0,0,0,,0,benign
192.168.158.139,224.0.0.251,5353,5353,17,18.474202156066895,8,1626,0.4330362920367208,88.0146263564635,203.25,83,487,119.36109679695235,2.6391831125531877,2.7945917284255235,0.9947338104248047,6.804705381393433,0,0,0,0,0,0,0,,0,benign
192.168.155.253,224.0.0.252,53263,5355,17,0.41312742233276367,2,150,4.8411213874567025,363.0841040592527,75.0,75,75,0.0,0.41462182998657227,0,0.41462182998657227,0.41462182998657227,0,0,0,0,0,0,0,,0,benign
192.168.159.92,192.168.159.255,57621,57621,17,1e-06,1,86,1000000.0,86000000.0,86.0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.152.141,239.255.255.250,61352,3702,17,1e-06,1,698,1000000.0,698000000.0,698.0,698,698,0,0,0,0,0,0,0,0,0,0,0,0,,0,benign
192.168.158.210,224.0.0.251,5353,5353,17,20.066434860229492,48,3894,2.392054210642729,194.0553978383914,81.125,81,87,0.8660254037844386,0.4269605596014794,0.7281956113121862,0.0,3.380333185195923,0,0,0,0,0,0,0,,0,benign
192.168.153.59,192.168.159.255,137,137,17,20.073076248168945,25,2300,1.2454493616682438,114.58134127347843,92.0,92,92,0.0,0.8363793889681498,0.23108897437051643,0.750770092010498,1.893545150756836,0,0,0,0,0,0,0,,0,benign
192.168.154.39,162.159.152.4,42122,443,6,0.3024461269378662,11,1948,36.37011361782065,6440.816484319511,177.0909090909091,66,683,227.74742788688286,0.029493021965026855,0.06396682525669561,9.584426879882812e-05,0.20818567276000977,1,0,1,0,3,10,15,64240,0,benign
192.168.157.6,224.0.0.252,63062,5355,17,0.40787434577941895,2,150,4.903470935829862,367.76032018723964,75.0,75,75,0.0,0.40944957733154297,0,0.40944957733154297,0.40944957733154297,0,0,0,0,0,0,0,,0,benign
192.168.158.210,224.0.0.252,57388,5355,17,0.40488195419311523,2,150,4.939711388189128,370.4783541141846,75.0,75,75,0.0,0.40785837173461914,0,0.40785837173461914,0.40785837173461914,0,0,0,0,0,0,0,,0,benign
