src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,iat_mean,iat_std,iat_min,iat_max,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,tcp_flags_count,initial_window_size,incomplete_handshake,label
192.168.154.39,79.125.89.59,58956,443,6,0.42186594009399414,17,2809,40.29716169125268,6658.513364160517,165.23529411764707,66,884,229.83187589294613,0.026376396417617798,0.04529147374909357,0.0004947185516357422,0.1779344081878662,1,0,1,0,4,16,22,64240,0,benign
79.125.89.59,192.168.154.39,443,58956,6,0.41653895378112793,17,29334,40.812509480044255,70423.18547574226,1725.5294117647059,66,2962,1319.7968175843896,0.026339411735534668,0.03511451681359057,0.0,0.09436678886413574,1,0,1,0,12,17,31,41352,0,benign
192.168.154.39,99.81.174.244,50110,443,6,0.2801227569580078,13,1750,46.408225240867466,6247.261090116774,134.6153846153846,66,583,156.76869291067996,0.02352253595987956,0.029288753886899017,0.00020194053649902344,0.08829998970031738,1,0,1,0,3,12,17,64240,0,benign
99.81.174.244,192.168.154.39,443,50110,6,0.26158881187438965,14,26283,53.51910848053606,100474.48058528067,1877.357142857143,66,2962,1286.1270189181193,0.020888695350060098,0.02837985121869479,0.0,0.08744931221008301,1,0,1,0,9,14,25,41352,0,benign
192.168.154.39,99.81.174.244,50124,443,6,0.4646632671356201,15,1876,32.2814413380819,4037.332263349443,125.06666666666666,66,583,146.47791967522255,0.033206667218889506,0.07837624231419298,5.507469177246094e-05,0.2989058494567871,1,0,1,0,3,14,19,64240,0,benign
99.81.174.244,192.168.154.39,443,50124,6,0.4642460346221924,15,27830,32.31045368477328,59946.661736482696,1855.3333333333333,66,2962,1279.863980868205,0.033137389591762,0.06865858737327828,0.0,0.2572364807128906,1,0,1,0,10,15,27,41352,0,benign
192.168.154.39,104.81.96.242,60130,80,6,0.7442111968994141,5,579,6.7185229419167,778.0049566739539,115.8,66,307,106.94017018875554,0.18559229373931885,0.25607045236505765,8.153915405273438e-05,0.5439231395721436,1,0,1,0,1,4,7,64240,0,benign
104.81.96.242,192.168.154.39,80,60130,6,0.7442314624786377,4,1529,5.3746719960993525,2054.4683705089774,382.25,66,1323,627.1780050352531,0.2477254867553711,0.2763499163027578,0.0016248226165771484,0.5466880798339844,1,0,1,0,1,4,7,65160,0,benign
192.168.154.39,104.81.96.242,36128,443,6,1.787229061126709,46,4149,25.73816697620202,2321.4707561796126,90.19565217391305,66,583,105.92316283571206,0.03967800670199924,0.22349330462582134,5.698204040527344e-05,1.500645637512207,1,0,1,0,3,45,50,64240,0,benign
192.168.154.39,104.81.96.242,60140,80,6,1.9825725555419922,5,674,2.5219757965594902,339.9623373762193,134.8,66,402,149.40950438308803,0.49538034200668335,0.9371435487710221,0.0005309581756591797,1.9000065326690674,1,0,1,0,1,4,7,64240,0,benign
104.81.96.242,192.168.154.39,80,60140,6,1.9818785190582275,4,1646,2.0182871763001735,830.5251730475214,411.5,66,1440,685.6770376788186,0.6607685089111328,1.0760179867571507,0.0014955997467041016,1.9024543762207031,1,0,1,0,1,4,7,65160,0,benign
104.81.96.242,192.168.154.39,443,36128,6,1.7867317199707031,58,229408,32.46150462977789,128395.32507082909,3955.310344827586,66,16472,3888.7195394348428,0.03133225440979004,0.19304495109082384,0.0,1.457216739654541,1,0,1,0,48,58,108,65160,0,benign
192.168.154.39,104.81.96.242,36128,443,6,0.00021600723266601562,2,108,9258.949227373068,499983.2582781457,54.0,54,54,0.0,6.866455078125e-05,0,6.866455078125e-05,6.866455078125e-05,0,2,0,0,0,0,2,0,0,benign
192.168.158.210,192.168.159.255,137,137,17,13.971811056137085,25,2300,1.7893170684568347,164.61717029802878,92.0,92,92,0.0,0.5821554859479269,0.23035492298610863,0.23291277885437012,0.8863139152526855,0,0,0,0,0,0,0,,0,benign
